locus_tag	ftype	length_bp	gene	EC_number	COG	product
EHOBLNMB_00493	CDS	1011	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
EHOBLNMB_00494	gene	783	trpC			
EHOBLNMB_00494	mRNA	783	trpC			
EHOBLNMB_00494	CDS	783	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
EHOBLNMB_00495	gene	1185	trpB_2			
EHOBLNMB_00495	mRNA	1185	trpB_2			
EHOBLNMB_00495	CDS	1185	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
EHOBLNMB_00496	gene	771	trpA			
EHOBLNMB_00496	mRNA	771	trpA			
EHOBLNMB_00496	CDS	771	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
EHOBLNMB_00497	gene	726	cobB			
EHOBLNMB_00497	mRNA	726	cobB			
EHOBLNMB_00497	CDS	726	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
EHOBLNMB_00498	gene	261	rpsT			
EHOBLNMB_00498	mRNA	261	rpsT			
EHOBLNMB_00498	CDS	261	rpsT			30S ribosomal protein S20
EHOBLNMB_00499	gene	156				
EHOBLNMB_00499	mRNA	156				
EHOBLNMB_00499	CDS	156				hypothetical protein
EHOBLNMB_00500	gene	279				
EHOBLNMB_00500	mRNA	279				
EHOBLNMB_00500	CDS	279				hypothetical protein
EHOBLNMB_00501	gene	1038				
EHOBLNMB_00501	mRNA	1038				
EHOBLNMB_00501	CDS	1038				hypothetical protein
EHOBLNMB_00502	gene	1572	rcsC			
EHOBLNMB_00502	mRNA	1572	rcsC			
EHOBLNMB_00502	CDS	1572	rcsC	2.7.13.3		Sensor histidine kinase RcsC
EHOBLNMB_00503	gene	684	srrA_2			
EHOBLNMB_00503	mRNA	684	srrA_2			
EHOBLNMB_00503	CDS	684	srrA_2		COG0745	Transcriptional regulatory protein SrrA
EHOBLNMB_00504	gene	852	ttdA			
EHOBLNMB_00504	mRNA	852	ttdA			
EHOBLNMB_00504	CDS	852	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
EHOBLNMB_00505	gene	552	fumB			
EHOBLNMB_00505	mRNA	552	fumB			
EHOBLNMB_00505	CDS	552	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
EHOBLNMB_00506	gene	237				
EHOBLNMB_00506	mRNA	237				
EHOBLNMB_00506	CDS	237				hypothetical protein
EHOBLNMB_00507	gene	402				
EHOBLNMB_00507	mRNA	402				
EHOBLNMB_00507	CDS	402				hypothetical protein
EHOBLNMB_00508	gene	591	lexA_1			
EHOBLNMB_00508	mRNA	591	lexA_1			
EHOBLNMB_00508	CDS	591	lexA_1	3.4.21.88	COG1974	LexA repressor
EHOBLNMB_00509	gene	198				
EHOBLNMB_00509	mRNA	198				
EHOBLNMB_00509	CDS	198				hypothetical protein
EHOBLNMB_00510	gene	498				
EHOBLNMB_00510	mRNA	498				
EHOBLNMB_00510	CDS	498				hypothetical protein
EHOBLNMB_00511	gene	306				
EHOBLNMB_00511	mRNA	306				
EHOBLNMB_00511	CDS	306				hypothetical protein
EHOBLNMB_00512	gene	360				
EHOBLNMB_00512	mRNA	360				
EHOBLNMB_00512	CDS	360				hypothetical protein
EHOBLNMB_00513	gene	168				
EHOBLNMB_00513	mRNA	168				
EHOBLNMB_00513	CDS	168				hypothetical protein
EHOBLNMB_00514	gene	672				
EHOBLNMB_00514	mRNA	672				
EHOBLNMB_00514	CDS	672				hypothetical protein
EHOBLNMB_00515	gene	342	rplQ			
EHOBLNMB_00515	mRNA	342	rplQ			
EHOBLNMB_00515	CDS	342	rplQ			50S ribosomal protein L17
EHOBLNMB_00516	gene	954	rpoA			
EHOBLNMB_00516	mRNA	954	rpoA			
EHOBLNMB_00516	CDS	954	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
EHOBLNMB_00517	gene	603	rpsD			
EHOBLNMB_00517	mRNA	603	rpsD			
EHOBLNMB_00517	CDS	603	rpsD		COG0522	30S ribosomal protein S4
EHOBLNMB_00518	gene	402	rpsK			
EHOBLNMB_00518	mRNA	402	rpsK			
EHOBLNMB_00518	CDS	402	rpsK			30S ribosomal protein S11
EHOBLNMB_00519	gene	369	rpsM			
EHOBLNMB_00519	mRNA	369	rpsM			
EHOBLNMB_00519	CDS	369	rpsM		COG0099	30S ribosomal protein S13
EHOBLNMB_00520	gene	114	rpmJ			
EHOBLNMB_00520	mRNA	114	rpmJ			
EHOBLNMB_00520	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
EHOBLNMB_00521	gene	219	infA			
EHOBLNMB_00521	mRNA	219	infA			
EHOBLNMB_00521	CDS	219	infA		COG0361	Translation initiation factor IF-1
EHOBLNMB_00522	gene	246				
EHOBLNMB_00522	mRNA	246				
EHOBLNMB_00522	CDS	246				hypothetical protein
EHOBLNMB_00523	gene	753	map_1			
EHOBLNMB_00523	mRNA	753	map_1			
EHOBLNMB_00523	CDS	753	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 1
EHOBLNMB_00524	gene	633	adk			
EHOBLNMB_00524	mRNA	633	adk			
EHOBLNMB_00524	CDS	633	adk	2.7.4.3		Adenylate kinase
EHOBLNMB_00525	gene	1311	secY			
EHOBLNMB_00525	mRNA	1311	secY			
EHOBLNMB_00525	CDS	1311	secY		COG0201	Protein translocase subunit SecY
EHOBLNMB_00526	gene	444	rplO			
EHOBLNMB_00526	mRNA	444	rplO			
EHOBLNMB_00526	CDS	444	rplO			50S ribosomal protein L15
EHOBLNMB_00527	gene	171	rpmD			
EHOBLNMB_00527	mRNA	171	rpmD			
EHOBLNMB_00527	CDS	171	rpmD		COG1841	50S ribosomal protein L30
EHOBLNMB_00528	gene	498	rpsE			
EHOBLNMB_00528	mRNA	498	rpsE			
EHOBLNMB_00528	CDS	498	rpsE		COG0098	30S ribosomal protein S5
EHOBLNMB_00529	gene	360	rplR			
EHOBLNMB_00529	mRNA	360	rplR			
EHOBLNMB_00529	CDS	360	rplR		COG0256	50S ribosomal protein L18
EHOBLNMB_00530	gene	543	rplF			
EHOBLNMB_00530	mRNA	543	rplF			
EHOBLNMB_00530	CDS	543	rplF			50S ribosomal protein L6
EHOBLNMB_00531	gene	399	rpsH			
EHOBLNMB_00531	mRNA	399	rpsH			
EHOBLNMB_00531	CDS	399	rpsH			30S ribosomal protein S8
EHOBLNMB_00532	gene	186	rpsZ			
EHOBLNMB_00532	mRNA	186	rpsZ			
EHOBLNMB_00532	CDS	186	rpsZ			30S ribosomal protein S14 type Z
EHOBLNMB_00533	gene	540	rplE			
EHOBLNMB_00533	mRNA	540	rplE			
EHOBLNMB_00533	CDS	540	rplE			50S ribosomal protein L5
EHOBLNMB_00534	gene	318	rplX			
EHOBLNMB_00534	mRNA	318	rplX			
EHOBLNMB_00534	CDS	318	rplX		COG0198	50S ribosomal protein L24
EHOBLNMB_00535	gene	369	rplN			
EHOBLNMB_00535	mRNA	369	rplN			
EHOBLNMB_00535	CDS	369	rplN			50S ribosomal protein L14
EHOBLNMB_00536	gene	258	rpsQ			
EHOBLNMB_00536	mRNA	258	rpsQ			
EHOBLNMB_00536	CDS	258	rpsQ		COG0186	30S ribosomal protein S17
EHOBLNMB_00537	gene	204	rpmC			
EHOBLNMB_00537	mRNA	204	rpmC			
EHOBLNMB_00537	CDS	204	rpmC			50S ribosomal protein L29
EHOBLNMB_00538	gene	420	rplP			
EHOBLNMB_00538	mRNA	420	rplP			
EHOBLNMB_00538	CDS	420	rplP		COG0197	50S ribosomal protein L16
EHOBLNMB_00539	gene	672	rpsC			
EHOBLNMB_00539	mRNA	672	rpsC			
EHOBLNMB_00539	CDS	672	rpsC		COG0092	30S ribosomal protein S3
EHOBLNMB_00540	gene	342	rplV			
EHOBLNMB_00540	mRNA	342	rplV			
EHOBLNMB_00540	CDS	342	rplV		COG0091	50S ribosomal protein L22
EHOBLNMB_00541	gene	273	rpsS			
EHOBLNMB_00541	mRNA	273	rpsS			
EHOBLNMB_00541	CDS	273	rpsS			30S ribosomal protein S19
EHOBLNMB_00542	gene	834	rplB			
EHOBLNMB_00542	mRNA	834	rplB			
EHOBLNMB_00542	CDS	834	rplB			50S ribosomal protein L2
EHOBLNMB_00543	gene	294	rplW			
EHOBLNMB_00543	mRNA	294	rplW			
EHOBLNMB_00543	CDS	294	rplW			50S ribosomal protein L23
EHOBLNMB_00544	gene	624	rplD			
EHOBLNMB_00544	mRNA	624	rplD			
EHOBLNMB_00544	CDS	624	rplD			50S ribosomal protein L4
EHOBLNMB_00545	gene	633	rplC			
EHOBLNMB_00545	mRNA	633	rplC			
EHOBLNMB_00545	CDS	633	rplC		COG0087	50S ribosomal protein L3
EHOBLNMB_00546	gene	312	rpsJ			
EHOBLNMB_00546	mRNA	312	rpsJ			
EHOBLNMB_00546	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
EHOBLNMB_00547	gene	516	btuR			
EHOBLNMB_00547	mRNA	516	btuR			
EHOBLNMB_00547	CDS	516	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
EHOBLNMB_00548	gene	1158				
EHOBLNMB_00548	mRNA	1158				
EHOBLNMB_00548	CDS	1158				hypothetical protein
EHOBLNMB_00549	gene	1395	patA_2			
EHOBLNMB_00549	mRNA	1395	patA_2			
EHOBLNMB_00549	CDS	1395	patA_2	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
EHOBLNMB_00550	gene	990				
EHOBLNMB_00550	mRNA	990				
EHOBLNMB_00550	CDS	990				hypothetical protein
EHOBLNMB_00551	gene	222				
EHOBLNMB_00551	mRNA	222				
EHOBLNMB_00551	CDS	222				hypothetical protein
EHOBLNMB_00552	gene	1194	megL			
EHOBLNMB_00552	mRNA	1194	megL			
EHOBLNMB_00552	CDS	1194	megL	4.4.1.11	COG0626	L-methionine gamma-lyase
EHOBLNMB_00553	gene	414				
EHOBLNMB_00553	mRNA	414				
EHOBLNMB_00553	CDS	414				hypothetical protein
EHOBLNMB_00554	gene	1950				
EHOBLNMB_00554	mRNA	1950				
EHOBLNMB_00554	CDS	1950				hypothetical protein
EHOBLNMB_00555	gene	1182	thiI			
EHOBLNMB_00555	mRNA	1182	thiI			
EHOBLNMB_00555	CDS	1182	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
EHOBLNMB_00556	gene	1128	iscS_2			
EHOBLNMB_00556	mRNA	1128	iscS_2			
EHOBLNMB_00556	CDS	1128	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
EHOBLNMB_00557	gene	456				
EHOBLNMB_00557	mRNA	456				
EHOBLNMB_00557	CDS	456				hypothetical protein
EHOBLNMB_00558	gene	765				
EHOBLNMB_00558	mRNA	765				
EHOBLNMB_00558	CDS	765				hypothetical protein
EHOBLNMB_00559	gene	2085	glgX_3			
EHOBLNMB_00559	mRNA	2085	glgX_3			
EHOBLNMB_00559	CDS	2085	glgX_3	3.2.1.-	COG1523	Glycogen operon protein GlgX 
EHOBLNMB_00560	gene	1695	glgB_1			
EHOBLNMB_00560	mRNA	1695	glgB_1			
EHOBLNMB_00560	CDS	1695	glgB_1	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
EHOBLNMB_00561	gene	492				
EHOBLNMB_00561	mRNA	492				
EHOBLNMB_00561	CDS	492				hypothetical protein
EHOBLNMB_00562	gene	1008				
EHOBLNMB_00562	mRNA	1008				
EHOBLNMB_00562	CDS	1008				hypothetical protein
EHOBLNMB_00563	gene	366				
EHOBLNMB_00563	mRNA	366				
EHOBLNMB_00563	CDS	366				hypothetical protein
EHOBLNMB_00564	gene	507	ruvC			
EHOBLNMB_00564	mRNA	507	ruvC			
EHOBLNMB_00564	CDS	507	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
EHOBLNMB_00565	gene	603	ruvA			
EHOBLNMB_00565	mRNA	603	ruvA			
EHOBLNMB_00565	CDS	603	ruvA	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvA
EHOBLNMB_00566	gene	1089	ruvB			
EHOBLNMB_00566	mRNA	1089	ruvB			
EHOBLNMB_00566	CDS	1089	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
EHOBLNMB_00567	gene	1350	glmM			
EHOBLNMB_00567	mRNA	1350	glmM			
EHOBLNMB_00567	CDS	1350	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
EHOBLNMB_00568	gene	864	rlmL_1			
EHOBLNMB_00568	mRNA	864	rlmL_1			
EHOBLNMB_00568	CDS	864	rlmL_1	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
EHOBLNMB_00569	gene	846	ecfA1			
EHOBLNMB_00569	mRNA	846	ecfA1			
EHOBLNMB_00569	CDS	846	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
EHOBLNMB_00570	gene	870	ecfA2			
EHOBLNMB_00570	mRNA	870	ecfA2			
EHOBLNMB_00570	CDS	870	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
EHOBLNMB_00571	gene	813	ecfT_1			
EHOBLNMB_00571	mRNA	813	ecfT_1			
EHOBLNMB_00571	CDS	813	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
EHOBLNMB_00572	gene	807	truA			
EHOBLNMB_00572	mRNA	807	truA			
EHOBLNMB_00572	CDS	807	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
EHOBLNMB_00573	gene	1296				
EHOBLNMB_00573	mRNA	1296				
EHOBLNMB_00573	CDS	1296				hypothetical protein
EHOBLNMB_00574	gene	675				
EHOBLNMB_00574	mRNA	675				
EHOBLNMB_00574	CDS	675				hypothetical protein
EHOBLNMB_00575	gene	618	pgsA2			
EHOBLNMB_00575	mRNA	618	pgsA2			
EHOBLNMB_00575	CDS	618	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
EHOBLNMB_00576	gene	2340	clpE			
EHOBLNMB_00576	mRNA	2340	clpE			
EHOBLNMB_00576	CDS	2340	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
EHOBLNMB_00577	gene	879	melC			
EHOBLNMB_00577	mRNA	879	melC			
EHOBLNMB_00577	CDS	879	melC		COG0395	Melibiose/raffinose/stachyose import permease protein MelC
EHOBLNMB_00578	gene	879	melD			
EHOBLNMB_00578	mRNA	879	melD			
EHOBLNMB_00578	CDS	879	melD		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
EHOBLNMB_00579	gene	1359				
EHOBLNMB_00579	mRNA	1359				
EHOBLNMB_00579	CDS	1359				hypothetical protein
EHOBLNMB_00580	gene	861				
EHOBLNMB_00580	mRNA	861				
EHOBLNMB_00580	CDS	861				hypothetical protein
EHOBLNMB_00581	gene	76				
EHOBLNMB_00581	mRNA	76				
EHOBLNMB_00581	tRNA	76				tRNA-Thr(cgt)
EHOBLNMB_00582	gene	393				
EHOBLNMB_00582	mRNA	393				
EHOBLNMB_00582	CDS	393				hypothetical protein
EHOBLNMB_00583	gene	264	rpsO			
EHOBLNMB_00583	mRNA	264	rpsO			
EHOBLNMB_00583	CDS	264	rpsO			30S ribosomal protein S15
EHOBLNMB_00584	gene	2220	pnp_1			
EHOBLNMB_00584	mRNA	2220	pnp_1			
EHOBLNMB_00584	CDS	2220	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
EHOBLNMB_00585	gene	222				
EHOBLNMB_00585	mRNA	222				
EHOBLNMB_00585	CDS	222				hypothetical protein
EHOBLNMB_00586	gene	261				
EHOBLNMB_00586	mRNA	261				
EHOBLNMB_00586	CDS	261				hypothetical protein
EHOBLNMB_00587	gene	1167	fprA1			
EHOBLNMB_00587	mRNA	1167	fprA1			
EHOBLNMB_00587	CDS	1167	fprA1	1.6.3.4	COG0426	Flavo-diiron protein FprA1
EHOBLNMB_00588	gene	465				
EHOBLNMB_00588	mRNA	465				
EHOBLNMB_00588	CDS	465				hypothetical protein
EHOBLNMB_00589	gene	156				
EHOBLNMB_00589	mRNA	156				
EHOBLNMB_00589	CDS	156				hypothetical protein
EHOBLNMB_00590	gene	489				
EHOBLNMB_00590	mRNA	489				
EHOBLNMB_00590	CDS	489				hypothetical protein
EHOBLNMB_00591	gene	2028				
EHOBLNMB_00591	mRNA	2028				
EHOBLNMB_00591	CDS	2028				hypothetical protein
EHOBLNMB_00592	gene	1236	nagZ			
EHOBLNMB_00592	mRNA	1236	nagZ			
EHOBLNMB_00592	CDS	1236	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
EHOBLNMB_00593	gene	471				
EHOBLNMB_00593	mRNA	471				
EHOBLNMB_00593	CDS	471				hypothetical protein
EHOBLNMB_00594	gene	672				
EHOBLNMB_00594	mRNA	672				
EHOBLNMB_00594	CDS	672				hypothetical protein
EHOBLNMB_00595	gene	843				
EHOBLNMB_00595	mRNA	843				
EHOBLNMB_00595	CDS	843				hypothetical protein
EHOBLNMB_00596	gene	1275	btuD_2			
EHOBLNMB_00596	mRNA	1275	btuD_2			
EHOBLNMB_00596	CDS	1275	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EHOBLNMB_00597	gene	543				
EHOBLNMB_00597	mRNA	543				
EHOBLNMB_00597	CDS	543				hypothetical protein
EHOBLNMB_00598	gene	663				
EHOBLNMB_00598	mRNA	663				
EHOBLNMB_00598	CDS	663				hypothetical protein
EHOBLNMB_00599	gene	132				
EHOBLNMB_00599	mRNA	132				
EHOBLNMB_00599	CDS	132				hypothetical protein
EHOBLNMB_00600	gene	1323	rsmF			
EHOBLNMB_00600	mRNA	1323	rsmF			
EHOBLNMB_00600	CDS	1323	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
EHOBLNMB_00601	gene	855	rsmA			
EHOBLNMB_00601	mRNA	855	rsmA			
EHOBLNMB_00601	CDS	855	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
EHOBLNMB_00602	gene	282				
EHOBLNMB_00602	mRNA	282				
EHOBLNMB_00602	CDS	282				hypothetical protein
EHOBLNMB_00603	gene	2598				
EHOBLNMB_00603	mRNA	2598				
EHOBLNMB_00603	CDS	2598		7.2.2.10	COG0474	Calcium-transporting ATPase
EHOBLNMB_00604	gene	537	ppa			
EHOBLNMB_00604	mRNA	537	ppa			
EHOBLNMB_00604	CDS	537	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
EHOBLNMB_00605	gene	207				
EHOBLNMB_00605	mRNA	207				
EHOBLNMB_00605	CDS	207				hypothetical protein
EHOBLNMB_00606	gene	831				
EHOBLNMB_00606	mRNA	831				
EHOBLNMB_00606	CDS	831		1.10.3.-	COG1496	Polyphenol oxidase
EHOBLNMB_00607	gene	966	rluC			
EHOBLNMB_00607	mRNA	966	rluC			
EHOBLNMB_00607	CDS	966	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
EHOBLNMB_00608	gene	90				
EHOBLNMB_00608	mRNA	90				
EHOBLNMB_00608	CDS	90				hypothetical protein
EHOBLNMB_00609	gene	1524				
EHOBLNMB_00609	mRNA	1524				
EHOBLNMB_00609	CDS	1524				hypothetical protein
EHOBLNMB_00610	gene	1479	spoIVA			
EHOBLNMB_00610	mRNA	1479	spoIVA			
EHOBLNMB_00610	CDS	1479	spoIVA	3.6.1.3		Stage IV sporulation protein A
EHOBLNMB_00611	gene	423				
EHOBLNMB_00611	mRNA	423				
EHOBLNMB_00611	CDS	423				hypothetical protein
EHOBLNMB_00612	gene	1239	gcdB			
EHOBLNMB_00612	mRNA	1239	gcdB			
EHOBLNMB_00612	CDS	1239	gcdB	7.2.4.5	COG1883	Glutaconyl-CoA decarboxylase subunit beta
EHOBLNMB_00613	gene	732	ywqC			
EHOBLNMB_00613	mRNA	732	ywqC			
EHOBLNMB_00613	CDS	732	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
EHOBLNMB_00614	gene	723	ywqD			
EHOBLNMB_00614	mRNA	723	ywqD			
EHOBLNMB_00614	CDS	723	ywqD	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
EHOBLNMB_00615	gene	1281				
EHOBLNMB_00615	mRNA	1281				
EHOBLNMB_00615	CDS	1281			COG1167	Putative aminotransferase/MSMEI_6121
EHOBLNMB_00616	gene	1422	secDF_1			
EHOBLNMB_00616	mRNA	1422	secDF_1			
EHOBLNMB_00616	CDS	1422	secDF_1		COG0341	Protein translocase subunit SecDF
EHOBLNMB_00617	gene	1026	secDF_2			
EHOBLNMB_00617	mRNA	1026	secDF_2			
EHOBLNMB_00617	CDS	1026	secDF_2		COG0341	Protein translocase subunit SecDF
EHOBLNMB_00618	gene	987	znuA			
EHOBLNMB_00618	mRNA	987	znuA			
EHOBLNMB_00618	CDS	987	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
EHOBLNMB_00619	gene	747	mntB			
EHOBLNMB_00619	mRNA	747	mntB			
EHOBLNMB_00619	CDS	747	mntB		COG1121	Manganese transport system ATP-binding protein MntB
EHOBLNMB_00620	gene	837	znuB			
EHOBLNMB_00620	mRNA	837	znuB			
EHOBLNMB_00620	CDS	837	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
EHOBLNMB_00621	gene	363				
EHOBLNMB_00621	mRNA	363				
EHOBLNMB_00621	CDS	363				hypothetical protein
EHOBLNMB_00622	gene	300				
EHOBLNMB_00622	mRNA	300				
EHOBLNMB_00622	CDS	300				hypothetical protein
EHOBLNMB_00623	gene	381				
EHOBLNMB_00623	mRNA	381				
EHOBLNMB_00623	CDS	381				hypothetical protein
EHOBLNMB_00624	gene	591				
EHOBLNMB_00624	mRNA	591				
EHOBLNMB_00624	CDS	591				hypothetical protein
EHOBLNMB_00625	gene	1455	gerBA			
EHOBLNMB_00625	mRNA	1455	gerBA			
EHOBLNMB_00625	CDS	1455	gerBA			Spore germination protein B1
EHOBLNMB_00626	gene	1068				
EHOBLNMB_00626	mRNA	1068				
EHOBLNMB_00626	CDS	1068				hypothetical protein
EHOBLNMB_00627	gene	591				
EHOBLNMB_00627	mRNA	591				
EHOBLNMB_00627	CDS	591				hypothetical protein
EHOBLNMB_00628	gene	969	hprK			
EHOBLNMB_00628	mRNA	969	hprK			
EHOBLNMB_00628	CDS	969	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
EHOBLNMB_00629	gene	906	murB			
EHOBLNMB_00629	mRNA	906	murB			
EHOBLNMB_00629	CDS	906	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
EHOBLNMB_00630	gene	864				
EHOBLNMB_00630	mRNA	864				
EHOBLNMB_00630	CDS	864				Nucleotide-binding protein
EHOBLNMB_00631	gene	936	whiA			
EHOBLNMB_00631	mRNA	936	whiA			
EHOBLNMB_00631	CDS	936	whiA		COG1481	putative cell division protein WhiA
EHOBLNMB_00632	gene	225	xseB			
EHOBLNMB_00632	mRNA	225	xseB			
EHOBLNMB_00632	CDS	225	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
EHOBLNMB_00633	gene	876				
EHOBLNMB_00633	mRNA	876				
EHOBLNMB_00633	CDS	876		2.5.1.10		Farnesyl diphosphate synthase
EHOBLNMB_00634	gene	1872	dxs_1			
EHOBLNMB_00634	mRNA	1872	dxs_1			
EHOBLNMB_00634	CDS	1872	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
EHOBLNMB_00635	gene	807	tlyA			
EHOBLNMB_00635	mRNA	807	tlyA			
EHOBLNMB_00635	CDS	807	tlyA		COG1189	Hemolysin A
EHOBLNMB_00636	gene	858	nadK			
EHOBLNMB_00636	mRNA	858	nadK			
EHOBLNMB_00636	CDS	858	nadK	2.7.1.23	COG0061	NAD kinase
EHOBLNMB_00637	gene	447	argR			
EHOBLNMB_00637	mRNA	447	argR			
EHOBLNMB_00637	CDS	447	argR		COG1438	Arginine repressor
EHOBLNMB_00638	gene	1668	recN			
EHOBLNMB_00638	mRNA	1668	recN			
EHOBLNMB_00638	CDS	1668	recN		COG0497	DNA repair protein RecN
EHOBLNMB_00639	gene	2043				
EHOBLNMB_00639	mRNA	2043				
EHOBLNMB_00639	CDS	2043				hypothetical protein
EHOBLNMB_00640	gene	2199	relA			
EHOBLNMB_00640	mRNA	2199	relA			
EHOBLNMB_00640	CDS	2199	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
EHOBLNMB_00641	gene	456	dtd			
EHOBLNMB_00641	mRNA	456	dtd			
EHOBLNMB_00641	CDS	456	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
EHOBLNMB_00642	gene	627	gloC			
EHOBLNMB_00642	mRNA	627	gloC			
EHOBLNMB_00642	CDS	627	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
EHOBLNMB_00643	gene	1440	hemZ			
EHOBLNMB_00643	mRNA	1440	hemZ			
EHOBLNMB_00643	CDS	1440	hemZ	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ
EHOBLNMB_00644	gene	396				
EHOBLNMB_00644	mRNA	396				
EHOBLNMB_00644	CDS	396				hypothetical protein
EHOBLNMB_00645	gene	1857	spoVB			
EHOBLNMB_00645	mRNA	1857	spoVB			
EHOBLNMB_00645	CDS	1857	spoVB		COG2244	Stage V sporulation protein B
EHOBLNMB_00646	gene	801	mazG			
EHOBLNMB_00646	mRNA	801	mazG			
EHOBLNMB_00646	CDS	801	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
EHOBLNMB_00647	gene	276	hupA			
EHOBLNMB_00647	mRNA	276	hupA			
EHOBLNMB_00647	CDS	276	hupA		COG0776	DNA-binding protein HU 1
EHOBLNMB_00648	gene	243				
EHOBLNMB_00648	mRNA	243				
EHOBLNMB_00648	CDS	243				hypothetical protein
EHOBLNMB_00649	gene	273	yabP			
EHOBLNMB_00649	mRNA	273	yabP			
EHOBLNMB_00649	CDS	273	yabP			Spore protein YabP
EHOBLNMB_00650	gene	447				
EHOBLNMB_00650	mRNA	447				
EHOBLNMB_00650	CDS	447				hypothetical protein
EHOBLNMB_00651	gene	492	pnp_2			
EHOBLNMB_00651	mRNA	492	pnp_2			
EHOBLNMB_00651	CDS	492	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
EHOBLNMB_00652	gene	537	yvyD			
EHOBLNMB_00652	mRNA	537	yvyD			
EHOBLNMB_00652	CDS	537	yvyD		COG1544	Ribosome hibernation promotion factor
EHOBLNMB_00653	gene	1116	rlmL_2			
EHOBLNMB_00653	mRNA	1116	rlmL_2			
EHOBLNMB_00653	CDS	1116	rlmL_2		COG0116	Ribosomal RNA large subunit methyltransferase K/L
EHOBLNMB_00654	gene	948				
EHOBLNMB_00654	mRNA	948				
EHOBLNMB_00654	CDS	948				hypothetical protein
EHOBLNMB_00655	gene	579				
EHOBLNMB_00655	mRNA	579				
EHOBLNMB_00655	CDS	579				hypothetical protein
EHOBLNMB_00656	gene	1986	ligA			
EHOBLNMB_00656	mRNA	1986	ligA			
EHOBLNMB_00656	CDS	1986	ligA	6.5.1.2		DNA ligase
EHOBLNMB_00657	gene	489	secD			
EHOBLNMB_00657	mRNA	489	secD			
EHOBLNMB_00657	CDS	489	secD			Protein translocase subunit SecD
EHOBLNMB_00658	gene	951				
EHOBLNMB_00658	mRNA	951				
EHOBLNMB_00658	CDS	951				hypothetical protein
EHOBLNMB_00659	gene	495				
EHOBLNMB_00659	mRNA	495				
EHOBLNMB_00659	CDS	495				hypothetical protein
EHOBLNMB_00660	gene	195				
EHOBLNMB_00660	mRNA	195				
EHOBLNMB_00660	CDS	195				hypothetical protein
EHOBLNMB_00661	gene	390				
