locus_tag	ftype	length_bp	gene	EC_number	COG	product
HELDLCEG_00430	mRNA	831	araQ_4			
HELDLCEG_00430	CDS	831	araQ_4		COG0395	L-arabinose transport system permease protein AraQ
HELDLCEG_00431	gene	2211	agaA_1			
HELDLCEG_00431	mRNA	2211	agaA_1			
HELDLCEG_00431	CDS	2211	agaA_1	3.2.1.22		Alpha-galactosidase AgaA
HELDLCEG_00432	gene	837	araC_1			
HELDLCEG_00432	mRNA	837	araC_1			
HELDLCEG_00432	CDS	837	araC_1			Arabinose operon regulatory protein
HELDLCEG_00433	gene	447				
HELDLCEG_00433	mRNA	447				
HELDLCEG_00433	CDS	447				hypothetical protein
HELDLCEG_00434	gene	441				
HELDLCEG_00434	mRNA	441				
HELDLCEG_00434	CDS	441				hypothetical protein
HELDLCEG_00435	gene	375				
HELDLCEG_00435	mRNA	375				
HELDLCEG_00435	CDS	375				hypothetical protein
HELDLCEG_00436	gene	879				
HELDLCEG_00436	mRNA	879				
HELDLCEG_00436	CDS	879				hypothetical protein
HELDLCEG_00437	gene	975				
HELDLCEG_00437	mRNA	975				
HELDLCEG_00437	CDS	975				hypothetical protein
HELDLCEG_00438	gene	1131	tagU_1			
HELDLCEG_00438	mRNA	1131	tagU_1			
HELDLCEG_00438	CDS	1131	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
HELDLCEG_00439	gene	729	cpsD_1			
HELDLCEG_00439	mRNA	729	cpsD_1			
HELDLCEG_00439	CDS	729	cpsD_1	2.7.10.2		Tyrosine-protein kinase CpsD
HELDLCEG_00440	gene	762	ywqC			
HELDLCEG_00440	mRNA	762	ywqC			
HELDLCEG_00440	CDS	762	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
HELDLCEG_00441	gene	708	cpsB_1			
HELDLCEG_00441	mRNA	708	cpsB_1			
HELDLCEG_00441	CDS	708	cpsB_1	3.1.3.48	COG4464	Tyrosine-protein phosphatase CpsB
HELDLCEG_00442	gene	1368				
HELDLCEG_00442	mRNA	1368				
HELDLCEG_00442	CDS	1368				hypothetical protein
HELDLCEG_00443	gene	690	arlR_2			
HELDLCEG_00443	mRNA	690	arlR_2			
HELDLCEG_00443	CDS	690	arlR_2		COG0745	Response regulator ArlR
HELDLCEG_00444	gene	1506	sasA_2			
HELDLCEG_00444	mRNA	1506	sasA_2			
HELDLCEG_00444	CDS	1506	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
HELDLCEG_00445	gene	219	metK			
HELDLCEG_00445	mRNA	219	metK			
HELDLCEG_00445	CDS	219	metK	2.5.1.6		S-adenosylmethionine synthase
HELDLCEG_00446	gene	1311				
HELDLCEG_00446	mRNA	1311				
HELDLCEG_00446	CDS	1311				hypothetical protein
HELDLCEG_00447	gene	1593	rhaS_3			
HELDLCEG_00447	mRNA	1593	rhaS_3			
HELDLCEG_00447	CDS	1593	rhaS_3			HTH-type transcriptional activator RhaS
HELDLCEG_00448	gene	1263	msmE_2			
HELDLCEG_00448	mRNA	1263	msmE_2			
HELDLCEG_00448	CDS	1263	msmE_2		COG1653	Multiple sugar-binding protein
HELDLCEG_00449	gene	1290				
HELDLCEG_00449	mRNA	1290				
HELDLCEG_00449	CDS	1290				hypothetical protein
HELDLCEG_00450	gene	888	melD_3			
HELDLCEG_00450	mRNA	888	melD_3			
HELDLCEG_00450	CDS	888	melD_3		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
HELDLCEG_00451	gene	867	melC_3			
HELDLCEG_00451	mRNA	867	melC_3			
HELDLCEG_00451	CDS	867	melC_3		COG0395	Melibiose/raffinose/stachyose import permease protein MelC
HELDLCEG_00452	gene	2106				
HELDLCEG_00452	mRNA	2106				
HELDLCEG_00452	CDS	2106				hypothetical protein
HELDLCEG_00453	gene	366				
HELDLCEG_00453	mRNA	366				
HELDLCEG_00453	CDS	366				hypothetical protein
HELDLCEG_00454	gene	672				
HELDLCEG_00454	mRNA	672				
HELDLCEG_00454	CDS	672				hypothetical protein
HELDLCEG_00455	gene	333	yxdL_1			
HELDLCEG_00455	mRNA	333	yxdL_1			
HELDLCEG_00455	CDS	333	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
HELDLCEG_00456	gene	2028	yxdM			
HELDLCEG_00456	mRNA	2028	yxdM			
HELDLCEG_00456	CDS	2028	yxdM			ABC transporter permease protein YxdM
HELDLCEG_00457	gene	1218	sasA_3			
HELDLCEG_00457	mRNA	1218	sasA_3			
HELDLCEG_00457	CDS	1218	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
HELDLCEG_00458	gene	684	arlR_3			
HELDLCEG_00458	mRNA	684	arlR_3			
HELDLCEG_00458	CDS	684	arlR_3		COG0745	Response regulator ArlR
HELDLCEG_00459	gene	1170				
HELDLCEG_00459	mRNA	1170				
HELDLCEG_00459	CDS	1170				hypothetical protein
HELDLCEG_00460	gene	639	cysC			
HELDLCEG_00460	mRNA	639	cysC			
HELDLCEG_00460	CDS	639	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
HELDLCEG_00461	gene	1308				
HELDLCEG_00461	mRNA	1308				
HELDLCEG_00461	CDS	1308				hypothetical protein
HELDLCEG_00462	gene	1842				
HELDLCEG_00462	mRNA	1842				
HELDLCEG_00462	CDS	1842				hypothetical protein
HELDLCEG_00463	gene	468				
HELDLCEG_00463	mRNA	468				
HELDLCEG_00463	CDS	468				hypothetical protein
HELDLCEG_00464	gene	492				
HELDLCEG_00464	mRNA	492				
HELDLCEG_00464	CDS	492				hypothetical protein
HELDLCEG_00465	gene	465				
HELDLCEG_00465	mRNA	465				
HELDLCEG_00465	CDS	465			COG0789	putative HTH-type transcriptional regulator
HELDLCEG_00466	gene	1101				
HELDLCEG_00466	mRNA	1101				
HELDLCEG_00466	CDS	1101				hypothetical protein
HELDLCEG_00467	gene	321				
HELDLCEG_00467	mRNA	321				
HELDLCEG_00467	CDS	321				hypothetical protein
HELDLCEG_00468	gene	435				
HELDLCEG_00468	mRNA	435				
HELDLCEG_00468	CDS	435				hypothetical protein
HELDLCEG_00469	gene	687				
HELDLCEG_00469	mRNA	687				
HELDLCEG_00469	CDS	687				hypothetical protein
HELDLCEG_00470	gene	762	pstB3			
HELDLCEG_00470	mRNA	762	pstB3			
HELDLCEG_00470	CDS	762	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
HELDLCEG_00471	gene	654	phoU			
HELDLCEG_00471	mRNA	654	phoU			
HELDLCEG_00471	CDS	654	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
HELDLCEG_00472	gene	669	phoB			
HELDLCEG_00472	mRNA	669	phoB			
HELDLCEG_00472	CDS	669	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
HELDLCEG_00473	gene	1332	sasA_4			
HELDLCEG_00473	mRNA	1332	sasA_4			
HELDLCEG_00473	CDS	1332	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
HELDLCEG_00474	gene	1317				
HELDLCEG_00474	mRNA	1317				
HELDLCEG_00474	CDS	1317				hypothetical protein
HELDLCEG_00475	gene	1326	yheS			
HELDLCEG_00475	mRNA	1326	yheS			
HELDLCEG_00475	CDS	1326	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
HELDLCEG_00476	gene	813				
HELDLCEG_00476	mRNA	813				
HELDLCEG_00476	CDS	813				hypothetical protein
HELDLCEG_00477	gene	483	sigV			
HELDLCEG_00477	mRNA	483	sigV			
HELDLCEG_00477	CDS	483	sigV		COG1595	RNA polymerase sigma factor SigV
HELDLCEG_00478	gene	960	rsiV_1			
HELDLCEG_00478	mRNA	960	rsiV_1			
HELDLCEG_00478	CDS	960	rsiV_1			Anti-sigma-V factor RsiV
HELDLCEG_00479	gene	531	hpf			
HELDLCEG_00479	mRNA	531	hpf			
HELDLCEG_00479	CDS	531	hpf			Ribosome hibernation promotion factor
HELDLCEG_00480	gene	351				
HELDLCEG_00480	mRNA	351				
HELDLCEG_00480	CDS	351				hypothetical protein
HELDLCEG_00481	gene	1056	ddl_2			
HELDLCEG_00481	mRNA	1056	ddl_2			
HELDLCEG_00481	CDS	1056	ddl_2	6.3.2.4	COG1181	D-alanine--D-alanine ligase
HELDLCEG_00482	gene	1425	murF			
HELDLCEG_00482	mRNA	1425	murF			
HELDLCEG_00482	CDS	1425	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
HELDLCEG_00483	gene	519				
HELDLCEG_00483	mRNA	519				
HELDLCEG_00483	CDS	519				hypothetical protein
HELDLCEG_00484	gene	861				
HELDLCEG_00484	mRNA	861				
HELDLCEG_00484	CDS	861				hypothetical protein
HELDLCEG_00485	gene	549	glpK			
HELDLCEG_00485	mRNA	549	glpK			
HELDLCEG_00485	CDS	549	glpK	2.7.1.30	COG0554	Glycerol kinase
HELDLCEG_00486	gene	972	smc_3			
HELDLCEG_00486	mRNA	972	smc_3			
HELDLCEG_00486	CDS	972	smc_3			Chromosome partition protein Smc
HELDLCEG_00487	gene	1089				
HELDLCEG_00487	mRNA	1089				
HELDLCEG_00487	CDS	1089				hypothetical protein
HELDLCEG_00488	gene	1416	alsT_1			
HELDLCEG_00488	mRNA	1416	alsT_1			
HELDLCEG_00488	CDS	1416	alsT_1		COG1115	Amino-acid carrier protein AlsT
HELDLCEG_00489	gene	615	pspA			
HELDLCEG_00489	mRNA	615	pspA			
HELDLCEG_00489	CDS	615	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
HELDLCEG_00490	gene	534				
HELDLCEG_00490	mRNA	534				
HELDLCEG_00490	CDS	534				hypothetical protein
HELDLCEG_00491	gene	390				
HELDLCEG_00491	mRNA	390				
HELDLCEG_00491	CDS	390				hypothetical protein
HELDLCEG_00492	gene	132				
HELDLCEG_00492	mRNA	132				
HELDLCEG_00492	CDS	132				hypothetical protein
HELDLCEG_00493	gene	1344				
HELDLCEG_00493	mRNA	1344				
HELDLCEG_00493	CDS	1344				hypothetical protein
HELDLCEG_00494	gene	336				
HELDLCEG_00494	mRNA	336				
HELDLCEG_00494	CDS	336				hypothetical protein
HELDLCEG_00495	gene	1395				
HELDLCEG_00495	mRNA	1395				
HELDLCEG_00495	CDS	1395				hypothetical protein
HELDLCEG_00496	gene	144				
HELDLCEG_00496	mRNA	144				
HELDLCEG_00496	CDS	144				hypothetical protein
HELDLCEG_00497	gene	399				
HELDLCEG_00497	mRNA	399				
HELDLCEG_00497	CDS	399				hypothetical protein
HELDLCEG_00498	gene	1392	asnS			
HELDLCEG_00498	mRNA	1392	asnS			
HELDLCEG_00498	CDS	1392	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
HELDLCEG_00499	gene	1221	tig_1			
HELDLCEG_00499	mRNA	1221	tig_1			
HELDLCEG_00499	CDS	1221	tig_1	5.2.1.8	COG0544	Trigger factor
HELDLCEG_00500	gene	504				
HELDLCEG_00500	mRNA	504				
HELDLCEG_00500	CDS	504				hypothetical protein
HELDLCEG_00501	gene	1716	mcpC			
HELDLCEG_00501	mRNA	1716	mcpC			
HELDLCEG_00501	CDS	1716	mcpC		COG0840	Methyl-accepting chemotaxis protein McpC
HELDLCEG_00502	gene	450				
HELDLCEG_00502	mRNA	450				
HELDLCEG_00502	CDS	450				hypothetical protein
HELDLCEG_00503	gene	660				
HELDLCEG_00503	mRNA	660				
HELDLCEG_00503	CDS	660				hypothetical protein
HELDLCEG_00504	gene	660				
HELDLCEG_00504	mRNA	660				
HELDLCEG_00504	CDS	660				hypothetical protein
HELDLCEG_00505	gene	1098	yndE			
HELDLCEG_00505	mRNA	1098	yndE			
HELDLCEG_00505	CDS	1098	yndE			Spore germination protein YndE
HELDLCEG_00506	gene	564	gerAA			
HELDLCEG_00506	mRNA	564	gerAA			
HELDLCEG_00506	CDS	564	gerAA			Spore germination protein A1
HELDLCEG_00507	gene	1248				
HELDLCEG_00507	mRNA	1248				
HELDLCEG_00507	CDS	1248				hypothetical protein
HELDLCEG_00508	gene	624	gluP			
HELDLCEG_00508	mRNA	624	gluP			
HELDLCEG_00508	CDS	624	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
HELDLCEG_00509	gene	990				
HELDLCEG_00509	mRNA	990				
HELDLCEG_00509	CDS	990				hypothetical protein
HELDLCEG_00510	gene	411	hit			
HELDLCEG_00510	mRNA	411	hit			
HELDLCEG_00510	CDS	411	hit		COG0537	Protein hit
HELDLCEG_00511	gene	1077	murG			
HELDLCEG_00511	mRNA	1077	murG			
HELDLCEG_00511	CDS	1077	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
HELDLCEG_00512	gene	297				
HELDLCEG_00512	mRNA	297				
HELDLCEG_00512	CDS	297				hypothetical protein
HELDLCEG_00513	gene	1263				
HELDLCEG_00513	mRNA	1263				
HELDLCEG_00513	CDS	1263				hypothetical protein
HELDLCEG_00514	gene	990	argF			
HELDLCEG_00514	mRNA	990	argF			
HELDLCEG_00514	CDS	990	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
HELDLCEG_00515	gene	978	birA			
HELDLCEG_00515	mRNA	978	birA			
HELDLCEG_00515	CDS	978	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
HELDLCEG_00516	gene	369				
HELDLCEG_00516	mRNA	369				
HELDLCEG_00516	CDS	369				hypothetical protein
HELDLCEG_00517	gene	780	coaX			
HELDLCEG_00517	mRNA	780	coaX			
HELDLCEG_00517	CDS	780	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
HELDLCEG_00518	gene	777				
HELDLCEG_00518	mRNA	777				
HELDLCEG_00518	CDS	777				hypothetical protein
HELDLCEG_00519	gene	225				
HELDLCEG_00519	mRNA	225				
HELDLCEG_00519	CDS	225				hypothetical protein
HELDLCEG_00520	gene	696	pdaC			
HELDLCEG_00520	mRNA	696	pdaC			
HELDLCEG_00520	CDS	696	pdaC	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaC
HELDLCEG_00521	gene	891				
HELDLCEG_00521	mRNA	891				
HELDLCEG_00521	CDS	891				hypothetical protein
HELDLCEG_00522	gene	435				
HELDLCEG_00522	mRNA	435				
HELDLCEG_00522	CDS	435				hypothetical protein
HELDLCEG_00523	gene	2238				
HELDLCEG_00523	mRNA	2238				
HELDLCEG_00523	CDS	2238				hypothetical protein
HELDLCEG_00524	gene	480				
HELDLCEG_00524	mRNA	480				
HELDLCEG_00524	CDS	480				hypothetical protein
HELDLCEG_00525	gene	2532				
HELDLCEG_00525	mRNA	2532				
HELDLCEG_00525	CDS	2532				hypothetical protein
HELDLCEG_00526	gene	255	ptsH_1			
HELDLCEG_00526	mRNA	255	ptsH_1			
HELDLCEG_00526	CDS	255	ptsH_1		COG1925	Phosphocarrier protein HPr
HELDLCEG_00527	gene	489				
HELDLCEG_00527	mRNA	489				
HELDLCEG_00527	CDS	489				hypothetical protein
HELDLCEG_00528	gene	1344	murJ_1			
HELDLCEG_00528	mRNA	1344	murJ_1			
HELDLCEG_00528	CDS	1344	murJ_1			lipid II flippase MurJ
HELDLCEG_00529	gene	1254				
HELDLCEG_00529	mRNA	1254				
HELDLCEG_00529	CDS	1254				hypothetical protein
HELDLCEG_00530	gene	843	rhaR_2			
HELDLCEG_00530	mRNA	843	rhaR_2			
HELDLCEG_00530	CDS	843	rhaR_2			HTH-type transcriptional activator RhaR
HELDLCEG_00531	gene	1557	xynB_1			
HELDLCEG_00531	mRNA	1557	xynB_1			
HELDLCEG_00531	CDS	1557	xynB_1	3.2.1.37		Beta-xylosidase
HELDLCEG_00532	gene	1398	xylA			
HELDLCEG_00532	mRNA	1398	xylA			
HELDLCEG_00532	CDS	1398	xylA			Xylosidase/arabinosidase
HELDLCEG_00533	gene	636				
HELDLCEG_00533	mRNA	636				
HELDLCEG_00533	CDS	636				hypothetical protein
HELDLCEG_00534	gene	2034	hypBA1			
HELDLCEG_00534	mRNA	2034	hypBA1			
HELDLCEG_00534	CDS	2034	hypBA1	3.2.1.185		Non-reducing end beta-L-arabinofuranosidase
HELDLCEG_00535	gene	732				
HELDLCEG_00535	mRNA	732				
HELDLCEG_00535	CDS	732				hypothetical protein
HELDLCEG_00536	gene	543	rbr3A			
HELDLCEG_00536	mRNA	543	rbr3A			
HELDLCEG_00536	CDS	543	rbr3A	1.11.1.1	COG1592	Reverse rubrerythrin-1
HELDLCEG_00537	gene	390	perR			
HELDLCEG_00537	mRNA	390	perR			
HELDLCEG_00537	CDS	390	perR		COG0735	Peroxide-responsive repressor PerR
HELDLCEG_00538	gene	933				
HELDLCEG_00538	mRNA	933				
HELDLCEG_00538	CDS	933				hypothetical protein
HELDLCEG_00539	gene	549	rimJ			
HELDLCEG_00539	mRNA	549	rimJ			
HELDLCEG_00539	CDS	549	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
HELDLCEG_00540	gene	480	tadA_1			
HELDLCEG_00540	mRNA	480	tadA_1			
HELDLCEG_00540	CDS	480	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
HELDLCEG_00541	gene	537	proX			
HELDLCEG_00541	mRNA	537	proX			
HELDLCEG_00541	CDS	537	proX		COG3760	Prolyl-tRNA editing protein ProX
HELDLCEG_00542	gene	255				
HELDLCEG_00542	mRNA	255				
HELDLCEG_00542	CDS	255				hypothetical protein
HELDLCEG_00543	gene	867	cntI			
HELDLCEG_00543	mRNA	867	cntI			
HELDLCEG_00543	CDS	867	cntI			Pseudopaline exporter CntI
HELDLCEG_00544	gene	933				
HELDLCEG_00544	mRNA	933				
HELDLCEG_00544	CDS	933				hypothetical protein
HELDLCEG_00545	gene	3168	mupA			
HELDLCEG_00545	mRNA	3168	mupA			
HELDLCEG_00545	CDS	3168	mupA			mupirocin-resistant isoleucine--tRNA ligase MupA
HELDLCEG_00546	gene	2469	glgP			
HELDLCEG_00546	mRNA	2469	glgP			
HELDLCEG_00546	CDS	2469	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
HELDLCEG_00547	gene	852				
HELDLCEG_00547	mRNA	852				
HELDLCEG_00547	CDS	852				hypothetical protein
HELDLCEG_00548	gene	1209				
HELDLCEG_00548	mRNA	1209				
HELDLCEG_00548	CDS	1209		2.7.7.-		putative uridylyltransferase
HELDLCEG_00549	gene	1167	tagU_2			
HELDLCEG_00549	mRNA	1167	tagU_2			
HELDLCEG_00549	CDS	1167	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
HELDLCEG_00550	gene	159				
HELDLCEG_00550	mRNA	159				
HELDLCEG_00550	CDS	159				hypothetical protein
HELDLCEG_00551	gene	1725	pgcA_1			
HELDLCEG_00551	mRNA	1725	pgcA_1			
HELDLCEG_00551	CDS	1725	pgcA_1	5.4.2.2		Phosphoglucomutase
HELDLCEG_00552	gene	606				
HELDLCEG_00552	mRNA	606				
HELDLCEG_00552	CDS	606		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
HELDLCEG_00553	gene	219				
HELDLCEG_00553	mRNA	219				
HELDLCEG_00553	CDS	219				hypothetical protein
HELDLCEG_00554	gene	900				
HELDLCEG_00554	mRNA	900				
HELDLCEG_00554	CDS	900				hypothetical protein
HELDLCEG_00555	gene	1326				
HELDLCEG_00555	mRNA	1326				
HELDLCEG_00555	CDS	1326				hypothetical protein
HELDLCEG_00556	gene	1161	tagU_3			
HELDLCEG_00556	mRNA	1161	tagU_3			
HELDLCEG_00556	CDS	1161	tagU_3	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
HELDLCEG_00557	gene	717	bceA_1			
HELDLCEG_00557	mRNA	717	bceA_1			
HELDLCEG_00557	CDS	717	bceA_1		COG1136	Bacitracin export ATP-binding protein BceA
HELDLCEG_00558	gene	627				
HELDLCEG_00558	mRNA	627				
HELDLCEG_00558	CDS	627				hypothetical protein
HELDLCEG_00559	gene	1002	panS			
HELDLCEG_00559	mRNA	1002	panS			
HELDLCEG_00559	CDS	1002	panS		COG0385	Pantothenate precursors transporter PanS
HELDLCEG_00560	gene	792				
HELDLCEG_00560	mRNA	792				
HELDLCEG_00560	CDS	792				hypothetical protein
HELDLCEG_00561	gene	3039	recD			
HELDLCEG_00561	mRNA	3039	recD			
HELDLCEG_00561	CDS	3039	recD	3.1.11.5		RecBCD enzyme subunit RecD
HELDLCEG_00562	gene	225				
HELDLCEG_00562	mRNA	225				
HELDLCEG_00562	CDS	225				hypothetical protein
HELDLCEG_00563	gene	252	xerC_2			
HELDLCEG_00563	mRNA	252	xerC_2			
HELDLCEG_00563	CDS	252	xerC_2			Tyrosine recombinase XerC
HELDLCEG_00564	gene	273				
HELDLCEG_00564	mRNA	273				
HELDLCEG_00564	CDS	273				hypothetical protein
HELDLCEG_00565	gene	387				
HELDLCEG_00565	mRNA	387				
HELDLCEG_00565	CDS	387				hypothetical protein
HELDLCEG_00566	gene	690				
HELDLCEG_00566	mRNA	690				
HELDLCEG_00566	CDS	690				hypothetical protein
HELDLCEG_00567	gene	222				
HELDLCEG_00567	mRNA	222				
HELDLCEG_00567	CDS	222				hypothetical protein
HELDLCEG_00568	gene	357				
HELDLCEG_00568	mRNA	357				
HELDLCEG_00568	CDS	357				hypothetical protein
HELDLCEG_00569	gene	2301				
HELDLCEG_00569	mRNA	2301				
HELDLCEG_00569	CDS	2301				hypothetical protein
HELDLCEG_00570	gene	906				
HELDLCEG_00570	mRNA	906				
HELDLCEG_00570	CDS	906				hypothetical protein
HELDLCEG_00571	gene	735				
HELDLCEG_00571	mRNA	735				
HELDLCEG_00571	CDS	735				hypothetical protein
HELDLCEG_00572	gene	1197	haeIIIM			
HELDLCEG_00572	mRNA	1197	haeIIIM			
HELDLCEG_00572	CDS	1197	haeIIIM	2.1.1.37		Modification methylase HaeIII
HELDLCEG_00573	gene	210				
HELDLCEG_00573	mRNA	210				
HELDLCEG_00573	CDS	210				hypothetical protein
HELDLCEG_00574	gene	477				
HELDLCEG_00574	mRNA	477				
HELDLCEG_00574	CDS	477				hypothetical protein
HELDLCEG_00575	gene	555				
HELDLCEG_00575	mRNA	555				
HELDLCEG_00575	CDS	555				hypothetical protein
HELDLCEG_00576	gene	1404	gabP			
HELDLCEG_00576	mRNA	1404	gabP			
HELDLCEG_00576	CDS	1404	gabP		COG1113	GABA permease
HELDLCEG_00577	gene	1038				
HELDLCEG_00577	mRNA	1038				
HELDLCEG_00577	CDS	1038				hypothetical protein
HELDLCEG_00578	gene	882				
HELDLCEG_00578	mRNA	882				
HELDLCEG_00578	CDS	882				hypothetical protein
HELDLCEG_00579	gene	774	ecfA2			
HELDLCEG_00579	mRNA	774	ecfA2			
HELDLCEG_00579	CDS	774	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
HELDLCEG_00580	gene	582				
HELDLCEG_00580	mRNA	582				
HELDLCEG_00580	CDS	582				hypothetical protein
HELDLCEG_00581	gene	837				
HELDLCEG_00581	mRNA	837				
HELDLCEG_00581	CDS	837				hypothetical protein
HELDLCEG_00582	gene	1008				
HELDLCEG_00582	mRNA	1008				
HELDLCEG_00582	CDS	1008				hypothetical protein
HELDLCEG_00583	gene	354				
HELDLCEG_00583	mRNA	354				
HELDLCEG_00583	CDS	354				hypothetical protein
HELDLCEG_00584	gene	1167				
HELDLCEG_00584	mRNA	1167				
HELDLCEG_00584	CDS	1167				hypothetical protein
HELDLCEG_00585	gene	288	rpsF_1			
HELDLCEG_00585	mRNA	288	rpsF_1			
HELDLCEG_00585	CDS	288	rpsF_1		COG0360	30S ribosomal protein S6
HELDLCEG_00586	gene	195				
HELDLCEG_00586	mRNA	195				
HELDLCEG_00586	CDS	195				hypothetical protein
HELDLCEG_00587	gene	831	srtB			
HELDLCEG_00587	mRNA	831	srtB			
HELDLCEG_00587	CDS	831	srtB	3.4.22.-	COG4509	Sortase B
HELDLCEG_00588	gene	396				
HELDLCEG_00588	mRNA	396				
HELDLCEG_00588	CDS	396				hypothetical protein
HELDLCEG_00589	gene	528				
HELDLCEG_00589	mRNA	528				
HELDLCEG_00589	CDS	528				hypothetical protein
HELDLCEG_00590	gene	531				
HELDLCEG_00590	mRNA	531				
HELDLCEG_00590	CDS	531				hypothetical protein
HELDLCEG_00591	gene	1836				
HELDLCEG_00591	mRNA	1836				
HELDLCEG_00591	CDS	1836				hypothetical protein
HELDLCEG_00592	gene	486	yrdA_1			
HELDLCEG_00592	mRNA	486	yrdA_1			
HELDLCEG_00592	CDS	486	yrdA_1		COG0663	Protein YrdA
HELDLCEG_00593	gene	1203	rlmI			
HELDLCEG_00593	mRNA	1203	rlmI			
HELDLCEG_00593	CDS	1203	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
HELDLCEG_00594	gene	468				
HELDLCEG_00594	mRNA	468				
HELDLCEG_00594	CDS	468				hypothetical protein
HELDLCEG_00595	gene	711				
HELDLCEG_00595	mRNA	711				
HELDLCEG_00595	CDS	711		2.4.2.-	COG2071	Putative glutamine amidotransferase
HELDLCEG_00596	gene	906				
HELDLCEG_00596	mRNA	906				
HELDLCEG_00596	CDS	906				hypothetical protein
HELDLCEG_00597	gene	396				
HELDLCEG_00597	mRNA	396				
HELDLCEG_00597	CDS	396				hypothetical protein
HELDLCEG_00598	gene	141				
HELDLCEG_00598	mRNA	141				
HELDLCEG_00598	CDS	141				hypothetical protein
HELDLCEG_00599	gene	396				
HELDLCEG_00599	mRNA	396				
HELDLCEG_00599	CDS	396				hypothetical protein
HELDLCEG_00600	gene	294				
HELDLCEG_00600	mRNA	294				
HELDLCEG_00600	CDS	294				hypothetical protein
HELDLCEG_00601	gene	639				
HELDLCEG_00601	mRNA	639				
HELDLCEG_00601	CDS	639				hypothetical protein
HELDLCEG_00602	gene	288				
HELDLCEG_00602	mRNA	288				
HELDLCEG_00602	CDS	288				hypothetical protein
HELDLCEG_00603	gene	1740	dxs_1			
HELDLCEG_00603	mRNA	1740	dxs_1			
HELDLCEG_00603	CDS	1740	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
HELDLCEG_00604	gene	1371				
HELDLCEG_00604	mRNA	1371				
HELDLCEG_00604	CDS	1371				hypothetical protein
HELDLCEG_00605	gene	588	folT			
HELDLCEG_00605	mRNA	588	folT			
HELDLCEG_00605	CDS	588	folT			Folate transporter FolT
HELDLCEG_00606	gene	255				
HELDLCEG_00606	mRNA	255				
HELDLCEG_00606	CDS	255				hypothetical protein
HELDLCEG_00607	gene	1656				
HELDLCEG_00607	mRNA	1656				
HELDLCEG_00607	CDS	1656				hypothetical protein
HELDLCEG_00608	gene	1386				
HELDLCEG_00608	mRNA	1386				
HELDLCEG_00608	CDS	1386				hypothetical protein
HELDLCEG_00609	gene	201				
HELDLCEG_00609	mRNA	201				
HELDLCEG_00609	CDS	201				hypothetical protein
HELDLCEG_00610	gene	759				
HELDLCEG_00610	mRNA	759				
HELDLCEG_00610	CDS	759				hypothetical protein
HELDLCEG_00611	gene	504	idi_1			
HELDLCEG_00611	mRNA	504	idi_1			
HELDLCEG_00611	CDS	504	idi_1	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
HELDLCEG_00612	gene	204	csp			
HELDLCEG_00612	mRNA	204	csp			
HELDLCEG_00612	CDS	204	csp		COG1278	Cold shock-like protein
HELDLCEG_00613	gene	504				
HELDLCEG_00613	mRNA	504				
HELDLCEG_00613	CDS	504				hypothetical protein
HELDLCEG_00614	gene	1281	apeB			
HELDLCEG_00614	mRNA	1281	apeB			
