locus_tag	ftype	length_bp	gene	EC_number	COG	product
KNBIHPMI_00398	gene	852				
KNBIHPMI_00398	mRNA	852				
KNBIHPMI_00398	CDS	852				hypothetical protein
KNBIHPMI_00399	gene	810	glnP			
KNBIHPMI_00399	mRNA	810	glnP			
KNBIHPMI_00399	CDS	810	glnP		COG0765	Glutamine transport system permease protein GlnP
KNBIHPMI_00400	gene	741	glnQ_1			
KNBIHPMI_00400	mRNA	741	glnQ_1			
KNBIHPMI_00400	CDS	741	glnQ_1			Glutamine transport ATP-binding protein GlnQ
KNBIHPMI_00401	gene	1035				
KNBIHPMI_00401	mRNA	1035				
KNBIHPMI_00401	CDS	1035				hypothetical protein
KNBIHPMI_00402	gene	924	argC			
KNBIHPMI_00402	mRNA	924	argC			
KNBIHPMI_00402	CDS	924	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
KNBIHPMI_00403	gene	2265				
KNBIHPMI_00403	mRNA	2265				
KNBIHPMI_00403	CDS	2265				hypothetical protein
KNBIHPMI_00404	gene	1818	recQ			
KNBIHPMI_00404	mRNA	1818	recQ			
KNBIHPMI_00404	CDS	1818	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
KNBIHPMI_00405	gene	870	cntI			
KNBIHPMI_00405	mRNA	870	cntI			
KNBIHPMI_00405	CDS	870	cntI			Pseudopaline exporter CntI
KNBIHPMI_00406	gene	1521	yhgF			
KNBIHPMI_00406	mRNA	1521	yhgF			
KNBIHPMI_00406	CDS	1521	yhgF		COG2183	Protein YhgF
KNBIHPMI_00407	gene	1359	mepA			
KNBIHPMI_00407	mRNA	1359	mepA			
KNBIHPMI_00407	CDS	1359	mepA			Multidrug export protein MepA
KNBIHPMI_00408	gene	1020	rffG			
KNBIHPMI_00408	mRNA	1020	rffG			
KNBIHPMI_00408	CDS	1020	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
KNBIHPMI_00409	gene	633				
KNBIHPMI_00409	mRNA	633				
KNBIHPMI_00409	CDS	633				hypothetical protein
KNBIHPMI_00410	gene	453				
KNBIHPMI_00410	mRNA	453				
KNBIHPMI_00410	CDS	453				hypothetical protein
KNBIHPMI_00411	gene	1428				
KNBIHPMI_00411	mRNA	1428				
KNBIHPMI_00411	CDS	1428				hypothetical protein
KNBIHPMI_00412	gene	543				
KNBIHPMI_00412	mRNA	543				
KNBIHPMI_00412	CDS	543				hypothetical protein
KNBIHPMI_00413	gene	804	limC			
KNBIHPMI_00413	mRNA	804	limC			
KNBIHPMI_00413	CDS	804	limC	1.1.1.-		(-)-trans-carveol dehydrogenase
KNBIHPMI_00414	gene	462	lysC			
KNBIHPMI_00414	mRNA	462	lysC			
KNBIHPMI_00414	CDS	462	lysC	2.7.2.4		Aspartokinase
KNBIHPMI_00415	gene	768	dapB			
KNBIHPMI_00415	mRNA	768	dapB			
KNBIHPMI_00415	CDS	768	dapB	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
KNBIHPMI_00416	gene	888	dapA_2			
KNBIHPMI_00416	mRNA	888	dapA_2			
KNBIHPMI_00416	CDS	888	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
KNBIHPMI_00417	gene	1287				
KNBIHPMI_00417	mRNA	1287				
KNBIHPMI_00417	CDS	1287				hypothetical protein
KNBIHPMI_00418	gene	312	csoR			
KNBIHPMI_00418	mRNA	312	csoR			
KNBIHPMI_00418	CDS	312	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
KNBIHPMI_00419	gene	1533				
KNBIHPMI_00419	mRNA	1533				
KNBIHPMI_00419	CDS	1533				hypothetical protein
KNBIHPMI_00420	gene	420	mntR_1			
KNBIHPMI_00420	mRNA	420	mntR_1			
KNBIHPMI_00420	CDS	420	mntR_1		COG1321	HTH-type transcriptional regulator MntR
KNBIHPMI_00421	gene	234				
KNBIHPMI_00421	mRNA	234				
KNBIHPMI_00421	CDS	234				hypothetical protein
KNBIHPMI_00422	gene	816	rlmA			
KNBIHPMI_00422	mRNA	816	rlmA			
KNBIHPMI_00422	CDS	816	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
KNBIHPMI_00423	gene	762				
KNBIHPMI_00423	mRNA	762				
KNBIHPMI_00423	CDS	762				hypothetical protein
KNBIHPMI_00424	gene	1155	dacF			
KNBIHPMI_00424	mRNA	1155	dacF			
KNBIHPMI_00424	CDS	1155	dacF	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacF
KNBIHPMI_00425	gene	1284	mtaB			
KNBIHPMI_00425	mRNA	1284	mtaB			
KNBIHPMI_00425	CDS	1284	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
KNBIHPMI_00426	gene	546				
KNBIHPMI_00426	mRNA	546				
KNBIHPMI_00426	CDS	546				hypothetical protein
KNBIHPMI_00427	gene	855	yeeO_2			
KNBIHPMI_00427	mRNA	855	yeeO_2			
KNBIHPMI_00427	CDS	855	yeeO_2		COG0534	putative FMN/FAD exporter YeeO
KNBIHPMI_00428	gene	954				
KNBIHPMI_00428	mRNA	954				
KNBIHPMI_00428	CDS	954				hypothetical protein
KNBIHPMI_00429	gene	444				
KNBIHPMI_00429	mRNA	444				
KNBIHPMI_00429	CDS	444				hypothetical protein
KNBIHPMI_00430	gene	1287				
KNBIHPMI_00430	mRNA	1287				
KNBIHPMI_00430	CDS	1287				hypothetical protein
KNBIHPMI_00431	gene	876				
KNBIHPMI_00431	mRNA	876				
KNBIHPMI_00431	CDS	876				hypothetical protein
KNBIHPMI_00432	gene	735	glcK			
KNBIHPMI_00432	mRNA	735	glcK			
KNBIHPMI_00432	CDS	735	glcK	2.7.1.2	COG1940	Glucokinase
KNBIHPMI_00433	gene	264	rpsO			
KNBIHPMI_00433	mRNA	264	rpsO			
KNBIHPMI_00433	CDS	264	rpsO		COG0184	30S ribosomal protein S15
KNBIHPMI_00434	gene	222				
KNBIHPMI_00434	mRNA	222				
KNBIHPMI_00434	CDS	222				hypothetical protein
KNBIHPMI_00435	gene	171				
KNBIHPMI_00435	mRNA	171				
KNBIHPMI_00435	CDS	171				hypothetical protein
KNBIHPMI_00436	gene	420				
KNBIHPMI_00436	mRNA	420				
KNBIHPMI_00436	CDS	420				hypothetical protein
KNBIHPMI_00437	gene	945				
KNBIHPMI_00437	mRNA	945				
KNBIHPMI_00437	CDS	945				hypothetical protein
KNBIHPMI_00438	gene	714				
KNBIHPMI_00438	mRNA	714				
KNBIHPMI_00438	CDS	714				hypothetical protein
KNBIHPMI_00439	gene	825				
KNBIHPMI_00439	mRNA	825				
KNBIHPMI_00439	CDS	825				hypothetical protein
KNBIHPMI_00440	gene	888				
KNBIHPMI_00440	mRNA	888				
KNBIHPMI_00440	CDS	888				hypothetical protein
KNBIHPMI_00441	gene	1308				
KNBIHPMI_00441	mRNA	1308				
KNBIHPMI_00441	CDS	1308				hypothetical protein
KNBIHPMI_00442	gene	255				
KNBIHPMI_00442	mRNA	255				
KNBIHPMI_00442	CDS	255				hypothetical protein
KNBIHPMI_00443	gene	89				
KNBIHPMI_00443	mRNA	89				
KNBIHPMI_00443	tRNA	89				tRNA-Ser(tga)
KNBIHPMI_00444	gene	91				
KNBIHPMI_00444	mRNA	91				
KNBIHPMI_00444	tRNA	91				tRNA-Ser(gct)
KNBIHPMI_00445	gene	432				
KNBIHPMI_00445	mRNA	432				
KNBIHPMI_00445	CDS	432				hypothetical protein
KNBIHPMI_00446	gene	672				
KNBIHPMI_00446	mRNA	672				
KNBIHPMI_00446	CDS	672				hypothetical protein
KNBIHPMI_00447	gene	240				
KNBIHPMI_00447	mRNA	240				
KNBIHPMI_00447	CDS	240				hypothetical protein
KNBIHPMI_00448	gene	1122				
KNBIHPMI_00448	mRNA	1122				
KNBIHPMI_00448	CDS	1122				hypothetical protein
KNBIHPMI_00449	gene	429				
KNBIHPMI_00449	mRNA	429				
KNBIHPMI_00449	CDS	429				hypothetical protein
KNBIHPMI_00450	gene	1260				
KNBIHPMI_00450	mRNA	1260				
KNBIHPMI_00450	CDS	1260				hypothetical protein
KNBIHPMI_00451	gene	747				
KNBIHPMI_00451	mRNA	747				
KNBIHPMI_00451	CDS	747				hypothetical protein
KNBIHPMI_00452	gene	315				
KNBIHPMI_00452	mRNA	315				
KNBIHPMI_00452	CDS	315				hypothetical protein
KNBIHPMI_00453	gene	171				
KNBIHPMI_00453	mRNA	171				
KNBIHPMI_00453	CDS	171				hypothetical protein
KNBIHPMI_00454	gene	1716	uidA			
KNBIHPMI_00454	mRNA	1716	uidA			
KNBIHPMI_00454	CDS	1716	uidA	3.2.1.31	COG3250	Beta-glucuronidase
KNBIHPMI_00455	gene	1437	yeeO_3			
KNBIHPMI_00455	mRNA	1437	yeeO_3			
KNBIHPMI_00455	CDS	1437	yeeO_3		COG0534	putative FMN/FAD exporter YeeO
KNBIHPMI_00456	gene	1272				
KNBIHPMI_00456	mRNA	1272				
KNBIHPMI_00456	CDS	1272				hypothetical protein
KNBIHPMI_00457	gene	537				
KNBIHPMI_00457	mRNA	537				
KNBIHPMI_00457	CDS	537				hypothetical protein
KNBIHPMI_00458	gene	561	folD			
KNBIHPMI_00458	mRNA	561	folD			
KNBIHPMI_00458	CDS	561	folD			Bifunctional protein FolD protein
KNBIHPMI_00459	gene	234				
KNBIHPMI_00459	mRNA	234				
KNBIHPMI_00459	CDS	234				hypothetical protein
KNBIHPMI_00460	gene	312	rplU			
KNBIHPMI_00460	mRNA	312	rplU			
KNBIHPMI_00460	CDS	312	rplU		COG0261	50S ribosomal protein L21
KNBIHPMI_00461	gene	306				
KNBIHPMI_00461	mRNA	306				
KNBIHPMI_00461	CDS	306				hypothetical protein
KNBIHPMI_00462	gene	285	rpmA			
KNBIHPMI_00462	mRNA	285	rpmA			
KNBIHPMI_00462	CDS	285	rpmA		COG0211	50S ribosomal protein L27
KNBIHPMI_00463	gene	1269				
KNBIHPMI_00463	mRNA	1269				
KNBIHPMI_00463	CDS	1269				hypothetical protein
KNBIHPMI_00464	gene	693	macB			
KNBIHPMI_00464	mRNA	693	macB			
KNBIHPMI_00464	CDS	693	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
KNBIHPMI_00465	gene	360				
KNBIHPMI_00465	mRNA	360				
KNBIHPMI_00465	CDS	360				hypothetical protein
KNBIHPMI_00466	gene	288				
KNBIHPMI_00466	mRNA	288				
KNBIHPMI_00466	CDS	288				hypothetical protein
KNBIHPMI_00467	gene	882	polC_1			
KNBIHPMI_00467	mRNA	882	polC_1			
KNBIHPMI_00467	CDS	882	polC_1	2.7.7.7		DNA polymerase III PolC-type
KNBIHPMI_00468	gene	915	metAA			
KNBIHPMI_00468	mRNA	915	metAA			
KNBIHPMI_00468	CDS	915	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
KNBIHPMI_00469	gene	1221	tagU_1			
KNBIHPMI_00469	mRNA	1221	tagU_1			
KNBIHPMI_00469	CDS	1221	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
KNBIHPMI_00470	gene	546	mshD			
KNBIHPMI_00470	mRNA	546	mshD			
KNBIHPMI_00470	CDS	546	mshD	2.3.1.189		Mycothiol acetyltransferase
KNBIHPMI_00471	gene	555				
KNBIHPMI_00471	mRNA	555				
KNBIHPMI_00471	CDS	555				hypothetical protein
KNBIHPMI_00472	gene	969	lplJ			
KNBIHPMI_00472	mRNA	969	lplJ			
KNBIHPMI_00472	CDS	969	lplJ	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
KNBIHPMI_00473	gene	3306				
KNBIHPMI_00473	mRNA	3306				
KNBIHPMI_00473	CDS	3306				hypothetical protein
KNBIHPMI_00474	gene	1071	gldA_1			
KNBIHPMI_00474	mRNA	1071	gldA_1			
KNBIHPMI_00474	CDS	1071	gldA_1	1.1.1.6	COG0371	Glycerol dehydrogenase
KNBIHPMI_00475	gene	1167				
KNBIHPMI_00475	mRNA	1167				
KNBIHPMI_00475	CDS	1167				hypothetical protein
KNBIHPMI_00476	gene	690				
KNBIHPMI_00476	mRNA	690				
KNBIHPMI_00476	CDS	690				hypothetical protein
KNBIHPMI_00477	gene	762				
KNBIHPMI_00477	mRNA	762				
KNBIHPMI_00477	CDS	762				hypothetical protein
KNBIHPMI_00478	gene	180				
KNBIHPMI_00478	mRNA	180				
KNBIHPMI_00478	CDS	180				hypothetical protein
KNBIHPMI_00479	gene	996	dnaA_1			
KNBIHPMI_00479	mRNA	996	dnaA_1			
KNBIHPMI_00479	CDS	996	dnaA_1			Chromosomal replication initiator protein DnaA
KNBIHPMI_00480	gene	1017				
KNBIHPMI_00480	mRNA	1017				
KNBIHPMI_00480	CDS	1017				hypothetical protein
KNBIHPMI_00481	gene	1467				
KNBIHPMI_00481	mRNA	1467				
KNBIHPMI_00481	CDS	1467				hypothetical protein
KNBIHPMI_00482	gene	498				
KNBIHPMI_00482	mRNA	498				
KNBIHPMI_00482	CDS	498				hypothetical protein
KNBIHPMI_00483	gene	216	spoVAD			
KNBIHPMI_00483	mRNA	216	spoVAD			
KNBIHPMI_00483	CDS	216	spoVAD			Stage V sporulation protein AD
KNBIHPMI_00484	gene	165				
KNBIHPMI_00484	mRNA	165				
KNBIHPMI_00484	CDS	165				hypothetical protein
KNBIHPMI_00485	gene	642				
KNBIHPMI_00485	mRNA	642				
KNBIHPMI_00485	CDS	642				hypothetical protein
KNBIHPMI_00486	gene	945	iolG_2			
KNBIHPMI_00486	mRNA	945	iolG_2			
KNBIHPMI_00486	CDS	945	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
KNBIHPMI_00487	gene	1296				
KNBIHPMI_00487	mRNA	1296				
KNBIHPMI_00487	CDS	1296				hypothetical protein
KNBIHPMI_00488	gene	1410				
KNBIHPMI_00488	mRNA	1410				
KNBIHPMI_00488	CDS	1410				hypothetical protein
KNBIHPMI_00489	gene	243	proS			
KNBIHPMI_00489	mRNA	243	proS			
KNBIHPMI_00489	CDS	243	proS	6.1.1.15	COG0442	Proline--tRNA ligase
KNBIHPMI_00490	gene	1371	oadA			
KNBIHPMI_00490	mRNA	1371	oadA			
KNBIHPMI_00490	CDS	1371	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
KNBIHPMI_00491	gene	1383	glyQS			
KNBIHPMI_00491	mRNA	1383	glyQS			
KNBIHPMI_00491	CDS	1383	glyQS	6.1.1.14		Glycine--tRNA ligase
KNBIHPMI_00492	gene	1536	yagG			
KNBIHPMI_00492	mRNA	1536	yagG			
KNBIHPMI_00492	CDS	1536	yagG		COG2211	Putative glycoside/cation symporter YagG
KNBIHPMI_00493	gene	975	menH			
KNBIHPMI_00493	mRNA	975	menH			
KNBIHPMI_00493	CDS	975	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
KNBIHPMI_00494	gene	1200	fucA			
KNBIHPMI_00494	mRNA	1200	fucA			
KNBIHPMI_00494	CDS	1200	fucA	4.1.2.17		L-fuculose phosphate aldolase
KNBIHPMI_00495	gene	1254				
KNBIHPMI_00495	mRNA	1254				
KNBIHPMI_00495	CDS	1254				Sodium-lithium/proton antiporter
KNBIHPMI_00496	gene	897				
KNBIHPMI_00496	mRNA	897				
KNBIHPMI_00496	CDS	897				hypothetical protein
KNBIHPMI_00497	gene	939	tsaD_1			
KNBIHPMI_00497	mRNA	939	tsaD_1			
KNBIHPMI_00497	CDS	939	tsaD_1	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
KNBIHPMI_00498	gene	438	nusB			
KNBIHPMI_00498	mRNA	438	nusB			
KNBIHPMI_00498	CDS	438	nusB		COG0781	Transcription antitermination protein NusB
KNBIHPMI_00499	gene	369				
KNBIHPMI_00499	mRNA	369				
KNBIHPMI_00499	CDS	369				hypothetical protein
KNBIHPMI_00500	gene	567				
KNBIHPMI_00500	mRNA	567				
KNBIHPMI_00500	CDS	567				hypothetical protein
KNBIHPMI_00501	gene	561				
KNBIHPMI_00501	mRNA	561				
KNBIHPMI_00501	CDS	561				hypothetical protein
KNBIHPMI_00502	gene	483				
KNBIHPMI_00502	mRNA	483				
KNBIHPMI_00502	CDS	483				hypothetical protein
KNBIHPMI_00503	gene	981				
KNBIHPMI_00503	mRNA	981				
KNBIHPMI_00503	CDS	981				hypothetical protein
KNBIHPMI_00504	gene	195				
KNBIHPMI_00504	mRNA	195				
KNBIHPMI_00504	CDS	195				hypothetical protein
KNBIHPMI_00505	gene	1347				
KNBIHPMI_00505	mRNA	1347				
KNBIHPMI_00505	CDS	1347				hypothetical protein
KNBIHPMI_00506	gene	687				
KNBIHPMI_00506	mRNA	687				
KNBIHPMI_00506	CDS	687				hypothetical protein
KNBIHPMI_00507	gene	327				
KNBIHPMI_00507	mRNA	327				
KNBIHPMI_00507	CDS	327				hypothetical protein
KNBIHPMI_00508	gene	447				
KNBIHPMI_00508	mRNA	447				
KNBIHPMI_00508	CDS	447				hypothetical protein
KNBIHPMI_00509	gene	273				
KNBIHPMI_00509	mRNA	273				
KNBIHPMI_00509	CDS	273		3.6.1.9		dTTP/UTP pyrophosphatase
KNBIHPMI_00510	gene	894	ghrB_1			
KNBIHPMI_00510	mRNA	894	ghrB_1			
KNBIHPMI_00510	CDS	894	ghrB_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
KNBIHPMI_00511	gene	552	sigW			
KNBIHPMI_00511	mRNA	552	sigW			
KNBIHPMI_00511	CDS	552	sigW		COG1595	ECF RNA polymerase sigma factor SigW
KNBIHPMI_00512	gene	447				
KNBIHPMI_00512	mRNA	447				
KNBIHPMI_00512	CDS	447				hypothetical protein
KNBIHPMI_00513	gene	564				
KNBIHPMI_00513	mRNA	564				
KNBIHPMI_00513	CDS	564				hypothetical protein
KNBIHPMI_00514	gene	306				
KNBIHPMI_00514	mRNA	306				
KNBIHPMI_00514	CDS	306				hypothetical protein
KNBIHPMI_00515	gene	828				
KNBIHPMI_00515	mRNA	828				
KNBIHPMI_00515	CDS	828				hypothetical protein
KNBIHPMI_00516	gene	360				
KNBIHPMI_00516	mRNA	360				
KNBIHPMI_00516	CDS	360				hypothetical protein
KNBIHPMI_00517	gene	1128	ghrB_2			
KNBIHPMI_00517	mRNA	1128	ghrB_2			
KNBIHPMI_00517	CDS	1128	ghrB_2	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
KNBIHPMI_00518	gene	1080	serC			
KNBIHPMI_00518	mRNA	1080	serC			
KNBIHPMI_00518	CDS	1080	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
KNBIHPMI_00519	gene	1098	yerB			
KNBIHPMI_00519	mRNA	1098	yerB			
KNBIHPMI_00519	CDS	1098	yerB			Putative lipoprotein YerB
KNBIHPMI_00520	gene	561	algU_1			
KNBIHPMI_00520	mRNA	561	algU_1			
KNBIHPMI_00520	CDS	561	algU_1		COG1595	RNA polymerase sigma-H factor
KNBIHPMI_00521	gene	765	feoB			
KNBIHPMI_00521	mRNA	765	feoB			
KNBIHPMI_00521	CDS	765	feoB		COG0370	Fe(2+) transporter FeoB
KNBIHPMI_00522	gene	699	yfnB			
KNBIHPMI_00522	mRNA	699	yfnB			
KNBIHPMI_00522	CDS	699	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
KNBIHPMI_00523	gene	972	dagK			
KNBIHPMI_00523	mRNA	972	dagK			
KNBIHPMI_00523	CDS	972	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
KNBIHPMI_00524	gene	927	hdfR			
KNBIHPMI_00524	mRNA	927	hdfR			
KNBIHPMI_00524	CDS	927	hdfR			HTH-type transcriptional regulator HdfR
KNBIHPMI_00525	gene	549	yfcE			
KNBIHPMI_00525	mRNA	549	yfcE			
KNBIHPMI_00525	CDS	549	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
KNBIHPMI_00526	gene	726	gamA			
KNBIHPMI_00526	mRNA	726	gamA			
KNBIHPMI_00526	CDS	726	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
KNBIHPMI_00527	gene	246				
KNBIHPMI_00527	mRNA	246				
KNBIHPMI_00527	CDS	246				hypothetical protein
KNBIHPMI_00528	gene	930				
KNBIHPMI_00528	mRNA	930				
KNBIHPMI_00528	CDS	930				hypothetical protein
KNBIHPMI_00529	gene	630				
KNBIHPMI_00529	mRNA	630				
KNBIHPMI_00529	CDS	630				hypothetical protein
KNBIHPMI_00530	gene	405	coaX			
KNBIHPMI_00530	mRNA	405	coaX			
KNBIHPMI_00530	CDS	405	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
KNBIHPMI_00531	gene	1080				
KNBIHPMI_00531	mRNA	1080				
KNBIHPMI_00531	CDS	1080				hypothetical protein
KNBIHPMI_00532	gene	537				
KNBIHPMI_00532	mRNA	537				
KNBIHPMI_00532	CDS	537				hypothetical protein
KNBIHPMI_00533	gene	1122				
KNBIHPMI_00533	mRNA	1122				
KNBIHPMI_00533	CDS	1122				hypothetical protein
KNBIHPMI_00534	gene	585	COQ5			
KNBIHPMI_00534	mRNA	585	COQ5			
KNBIHPMI_00534	CDS	585	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
KNBIHPMI_00535	gene	225				
KNBIHPMI_00535	mRNA	225				
KNBIHPMI_00535	CDS	225				hypothetical protein
KNBIHPMI_00536	gene	186				
KNBIHPMI_00536	mRNA	186				
KNBIHPMI_00536	CDS	186				hypothetical protein
KNBIHPMI_00537	gene	1062	gfo			
KNBIHPMI_00537	mRNA	1062	gfo			
KNBIHPMI_00537	CDS	1062	gfo	1.1.99.28		Glucose--fructose oxidoreductase
KNBIHPMI_00538	gene	1464	yjmB_1			
KNBIHPMI_00538	mRNA	1464	yjmB_1			
KNBIHPMI_00538	CDS	1464	yjmB_1		COG2211	putative symporter YjmB
KNBIHPMI_00539	gene	318				
KNBIHPMI_00539	mRNA	318				
KNBIHPMI_00539	CDS	318				hypothetical protein
KNBIHPMI_00540	gene	420				
KNBIHPMI_00540	mRNA	420				
KNBIHPMI_00540	CDS	420				hypothetical protein
KNBIHPMI_00541	gene	918	lepA			
KNBIHPMI_00541	mRNA	918	lepA			
KNBIHPMI_00541	CDS	918	lepA	3.6.5.-	COG0481	Elongation factor 4
KNBIHPMI_00542	gene	585				
KNBIHPMI_00542	mRNA	585				
KNBIHPMI_00542	CDS	585				hypothetical protein
KNBIHPMI_00543	gene	117				
KNBIHPMI_00543	mRNA	117				
KNBIHPMI_00543	CDS	117				hypothetical protein
KNBIHPMI_00544	gene	1353				
KNBIHPMI_00544	mRNA	1353				
KNBIHPMI_00544	CDS	1353				hypothetical protein
KNBIHPMI_00545	gene	648	gph			
KNBIHPMI_00545	mRNA	648	gph			
KNBIHPMI_00545	CDS	648	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
KNBIHPMI_00546	gene	249	yheH			
KNBIHPMI_00546	mRNA	249	yheH			
KNBIHPMI_00546	CDS	249	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
KNBIHPMI_00547	gene	642				
KNBIHPMI_00547	mRNA	642				
KNBIHPMI_00547	CDS	642				hypothetical protein
KNBIHPMI_00548	gene	2091				
KNBIHPMI_00548	mRNA	2091				
KNBIHPMI_00548	CDS	2091				hypothetical protein
KNBIHPMI_00549	gene	969				
KNBIHPMI_00549	mRNA	969				
KNBIHPMI_00549	CDS	969				hypothetical protein
KNBIHPMI_00550	gene	255	ppa			
KNBIHPMI_00550	mRNA	255	ppa			
KNBIHPMI_00550	CDS	255	ppa	3.6.1.1		Inorganic pyrophosphatase
KNBIHPMI_00551	gene	480				
KNBIHPMI_00551	mRNA	480				
KNBIHPMI_00551	CDS	480				hypothetical protein
KNBIHPMI_00552	gene	1476				
KNBIHPMI_00552	mRNA	1476				
KNBIHPMI_00552	CDS	1476				hypothetical protein
KNBIHPMI_00553	gene	1269				
KNBIHPMI_00553	mRNA	1269				
KNBIHPMI_00553	CDS	1269				hypothetical protein
KNBIHPMI_00554	gene	1050	mnmA			
KNBIHPMI_00554	mRNA	1050	mnmA			
KNBIHPMI_00554	CDS	1050	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
KNBIHPMI_00555	gene	561				
KNBIHPMI_00555	mRNA	561				
KNBIHPMI_00555	CDS	561				hypothetical protein
KNBIHPMI_00556	gene	444				
KNBIHPMI_00556	mRNA	444				
KNBIHPMI_00556	CDS	444				hypothetical protein
KNBIHPMI_00557	gene	249				
KNBIHPMI_00557	mRNA	249				
KNBIHPMI_00557	CDS	249				hypothetical protein
KNBIHPMI_00558	gene	513				
KNBIHPMI_00558	mRNA	513				
KNBIHPMI_00558	CDS	513				hypothetical protein
KNBIHPMI_00559	gene	516				
KNBIHPMI_00559	mRNA	516				
KNBIHPMI_00559	CDS	516				hypothetical protein
KNBIHPMI_00560	gene	291				
KNBIHPMI_00560	mRNA	291				
KNBIHPMI_00560	CDS	291				hypothetical protein
KNBIHPMI_00561	gene	561				
KNBIHPMI_00561	mRNA	561				
KNBIHPMI_00561	CDS	561				hypothetical protein
KNBIHPMI_00562	gene	777				
KNBIHPMI_00562	mRNA	777				
KNBIHPMI_00562	CDS	777				hypothetical protein
KNBIHPMI_00563	gene	675	sigK			
KNBIHPMI_00563	mRNA	675	sigK			
KNBIHPMI_00563	CDS	675	sigK			RNA polymerase sigma-28 factor
KNBIHPMI_00564	gene	951				
KNBIHPMI_00564	mRNA	951				
KNBIHPMI_00564	CDS	951		2.4.1.319	COG2152	Beta-1,4-mannooligosaccharide phosphorylase
KNBIHPMI_00565	gene	1008				
KNBIHPMI_00565	mRNA	1008				
KNBIHPMI_00565	CDS	1008				hypothetical protein
KNBIHPMI_00566	gene	630	lacA			
KNBIHPMI_00566	mRNA	630	lacA			
KNBIHPMI_00566	CDS	630	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
KNBIHPMI_00567	gene	492				
KNBIHPMI_00567	mRNA	492				
KNBIHPMI_00567	CDS	492				hypothetical protein
KNBIHPMI_00568	gene	222				
KNBIHPMI_00568	mRNA	222				
KNBIHPMI_00568	CDS	222				hypothetical protein
KNBIHPMI_00569	gene	387				
KNBIHPMI_00569	mRNA	387				
KNBIHPMI_00569	CDS	387				hypothetical protein
KNBIHPMI_00570	gene	216				
KNBIHPMI_00570	mRNA	216				
KNBIHPMI_00570	CDS	216				hypothetical protein
KNBIHPMI_00571	gene	234				
KNBIHPMI_00571	mRNA	234				
KNBIHPMI_00571	CDS	234				hypothetical protein
KNBIHPMI_00572	gene	765				
KNBIHPMI_00572	mRNA	765				
KNBIHPMI_00572	CDS	765				hypothetical protein
KNBIHPMI_00573	gene	465				
KNBIHPMI_00573	mRNA	465				
KNBIHPMI_00573	CDS	465				hypothetical protein
KNBIHPMI_00574	gene	1914				
KNBIHPMI_00574	mRNA	1914				
KNBIHPMI_00574	CDS	1914				hypothetical protein
KNBIHPMI_00575	gene	777				
KNBIHPMI_00575	mRNA	777				
KNBIHPMI_00575	CDS	777				hypothetical protein
KNBIHPMI_00576	gene	225				
KNBIHPMI_00576	mRNA	225				
KNBIHPMI_00576	CDS	225				hypothetical protein
KNBIHPMI_00577	gene	1011				
KNBIHPMI_00577	mRNA	1011				
KNBIHPMI_00577	CDS	1011				hypothetical protein
KNBIHPMI_00578	gene	270				
KNBIHPMI_00578	mRNA	270				
KNBIHPMI_00578	CDS	270				hypothetical protein
KNBIHPMI_00579	gene	780				
KNBIHPMI_00579	mRNA	780				
KNBIHPMI_00579	CDS	780				hypothetical protein
