locus_tag	ftype	length_bp	gene	EC_number	COG	product
FNOGCKNG_00368	gene	2268				
FNOGCKNG_00368	mRNA	2268				
FNOGCKNG_00368	CDS	2268				hypothetical protein
FNOGCKNG_00369	gene	1401				
FNOGCKNG_00369	mRNA	1401				
FNOGCKNG_00369	CDS	1401				hypothetical protein
FNOGCKNG_00370	gene	1224				
FNOGCKNG_00370	mRNA	1224				
FNOGCKNG_00370	CDS	1224				hypothetical protein
FNOGCKNG_00371	gene	198				
FNOGCKNG_00371	mRNA	198				
FNOGCKNG_00371	CDS	198				hypothetical protein
FNOGCKNG_00372	gene	792	udp			
FNOGCKNG_00372	mRNA	792	udp			
FNOGCKNG_00372	CDS	792	udp	2.4.2.3	COG2820	Uridine phosphorylase
FNOGCKNG_00373	gene	1230	deoB			
FNOGCKNG_00373	mRNA	1230	deoB			
FNOGCKNG_00373	CDS	1230	deoB	5.4.2.7	COG1015	Phosphopentomutase
FNOGCKNG_00374	gene	432				
FNOGCKNG_00374	mRNA	432				
FNOGCKNG_00374	CDS	432				hypothetical protein
FNOGCKNG_00375	gene	273				
FNOGCKNG_00375	mRNA	273				
FNOGCKNG_00375	CDS	273				hypothetical protein
FNOGCKNG_00376	gene	753	exoA			
FNOGCKNG_00376	mRNA	753	exoA			
FNOGCKNG_00376	CDS	753	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
FNOGCKNG_00377	gene	2016	uvrB			
FNOGCKNG_00377	mRNA	2016	uvrB			
FNOGCKNG_00377	CDS	2016	uvrB			UvrABC system protein B
FNOGCKNG_00378	gene	1377	sasA			
FNOGCKNG_00378	mRNA	1377	sasA			
FNOGCKNG_00378	CDS	1377	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
FNOGCKNG_00379	gene	519				
FNOGCKNG_00379	mRNA	519				
FNOGCKNG_00379	CDS	519				hypothetical protein
FNOGCKNG_00380	gene	780	yafV			
FNOGCKNG_00380	mRNA	780	yafV			
FNOGCKNG_00380	CDS	780	yafV	3.5.1.3		Omega-amidase YafV
FNOGCKNG_00381	gene	1050	ddpX			
FNOGCKNG_00381	mRNA	1050	ddpX			
FNOGCKNG_00381	CDS	1050	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
FNOGCKNG_00382	gene	339				
FNOGCKNG_00382	mRNA	339				
FNOGCKNG_00382	CDS	339				hypothetical protein
FNOGCKNG_00383	gene	918	murB			
FNOGCKNG_00383	mRNA	918	murB			
FNOGCKNG_00383	CDS	918	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
FNOGCKNG_00384	gene	951				
FNOGCKNG_00384	mRNA	951				
FNOGCKNG_00384	CDS	951				hypothetical protein
FNOGCKNG_00385	gene	378				
FNOGCKNG_00385	mRNA	378				
FNOGCKNG_00385	CDS	378				hypothetical protein
FNOGCKNG_00386	gene	915	pepF1			
FNOGCKNG_00386	mRNA	915	pepF1			
FNOGCKNG_00386	CDS	915	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
FNOGCKNG_00387	gene	609	nadD			
FNOGCKNG_00387	mRNA	609	nadD			
FNOGCKNG_00387	CDS	609	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
FNOGCKNG_00388	gene	699	ybhL			
FNOGCKNG_00388	mRNA	699	ybhL			
FNOGCKNG_00388	CDS	699	ybhL		COG0670	Inner membrane protein YbhL
FNOGCKNG_00389	gene	1623				
FNOGCKNG_00389	mRNA	1623				
FNOGCKNG_00389	CDS	1623				hypothetical protein
FNOGCKNG_00390	gene	276				
FNOGCKNG_00390	mRNA	276				
FNOGCKNG_00390	CDS	276				hypothetical protein
FNOGCKNG_00391	gene	519				
FNOGCKNG_00391	mRNA	519				
FNOGCKNG_00391	CDS	519				hypothetical protein
FNOGCKNG_00392	gene	408				
FNOGCKNG_00392	mRNA	408				
FNOGCKNG_00392	CDS	408				hypothetical protein
FNOGCKNG_00393	gene	381				
FNOGCKNG_00393	mRNA	381				
FNOGCKNG_00393	CDS	381				hypothetical protein
FNOGCKNG_00394	gene	756				
FNOGCKNG_00394	mRNA	756				
FNOGCKNG_00394	CDS	756				hypothetical protein
FNOGCKNG_00395	gene	891	cdiA			
FNOGCKNG_00395	mRNA	891	cdiA			
FNOGCKNG_00395	CDS	891	cdiA	3.1.-.-	COG3210	16S rRNA endonuclease CdiA
FNOGCKNG_00396	gene	243				
FNOGCKNG_00396	mRNA	243				
FNOGCKNG_00396	CDS	243				hypothetical protein
FNOGCKNG_00397	gene	315				
FNOGCKNG_00397	mRNA	315				
FNOGCKNG_00397	CDS	315				hypothetical protein
FNOGCKNG_00398	gene	3534	rcsC_1			
FNOGCKNG_00398	mRNA	3534	rcsC_1			
FNOGCKNG_00398	CDS	3534	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
FNOGCKNG_00399	gene	1098				
FNOGCKNG_00399	mRNA	1098				
FNOGCKNG_00399	CDS	1098				hypothetical protein
FNOGCKNG_00400	gene	882	cynR_1			
FNOGCKNG_00400	mRNA	882	cynR_1			
FNOGCKNG_00400	CDS	882	cynR_1			HTH-type transcriptional regulator CynR
FNOGCKNG_00401	gene	288				
FNOGCKNG_00401	mRNA	288				
FNOGCKNG_00401	CDS	288				hypothetical protein
FNOGCKNG_00402	gene	210				
FNOGCKNG_00402	mRNA	210				
FNOGCKNG_00402	CDS	210				hypothetical protein
FNOGCKNG_00403	gene	744				
FNOGCKNG_00403	mRNA	744				
FNOGCKNG_00403	CDS	744				hypothetical protein
FNOGCKNG_00404	gene	210				
FNOGCKNG_00404	mRNA	210				
FNOGCKNG_00404	CDS	210				hypothetical protein
FNOGCKNG_00405	gene	426				
FNOGCKNG_00405	mRNA	426				
FNOGCKNG_00405	CDS	426				hypothetical protein
FNOGCKNG_00406	gene	369				
FNOGCKNG_00406	mRNA	369				
FNOGCKNG_00406	CDS	369				hypothetical protein
FNOGCKNG_00407	gene	435				
FNOGCKNG_00407	mRNA	435				
FNOGCKNG_00407	CDS	435				hypothetical protein
FNOGCKNG_00408	gene	1050				
FNOGCKNG_00408	mRNA	1050				
FNOGCKNG_00408	CDS	1050				hypothetical protein
FNOGCKNG_00409	gene	207				
FNOGCKNG_00409	mRNA	207				
FNOGCKNG_00409	CDS	207				hypothetical protein
FNOGCKNG_00410	gene	2265				
FNOGCKNG_00410	mRNA	2265				
FNOGCKNG_00410	CDS	2265				hypothetical protein
FNOGCKNG_00411	gene	345				
FNOGCKNG_00411	mRNA	345				
FNOGCKNG_00411	CDS	345				hypothetical protein
FNOGCKNG_00412	gene	186				
FNOGCKNG_00412	mRNA	186				
FNOGCKNG_00412	CDS	186				hypothetical protein
FNOGCKNG_00413	gene	693	miaB			
FNOGCKNG_00413	mRNA	693	miaB			
FNOGCKNG_00413	CDS	693	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
FNOGCKNG_00414	gene	2589	mutS			
FNOGCKNG_00414	mRNA	2589	mutS			
FNOGCKNG_00414	CDS	2589	mutS		COG0249	DNA mismatch repair protein MutS
FNOGCKNG_00415	gene	1929	mutL			
FNOGCKNG_00415	mRNA	1929	mutL			
FNOGCKNG_00415	CDS	1929	mutL		COG0323	DNA mismatch repair protein MutL
FNOGCKNG_00416	gene	789	rsmJ			
FNOGCKNG_00416	mRNA	789	rsmJ			
FNOGCKNG_00416	CDS	789	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
FNOGCKNG_00417	gene	930	miaA			
FNOGCKNG_00417	mRNA	930	miaA			
FNOGCKNG_00417	CDS	930	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
FNOGCKNG_00418	gene	255	hfq			
FNOGCKNG_00418	mRNA	255	hfq			
FNOGCKNG_00418	CDS	255	hfq		COG1923	RNA-binding protein Hfq
FNOGCKNG_00419	gene	339	xerD_1			
FNOGCKNG_00419	mRNA	339	xerD_1			
FNOGCKNG_00419	CDS	339	xerD_1		COG4974	Tyrosine recombinase XerD
FNOGCKNG_00420	gene	315				
FNOGCKNG_00420	mRNA	315				
FNOGCKNG_00420	CDS	315				hypothetical protein
FNOGCKNG_00421	gene	600	spo0J			
FNOGCKNG_00421	mRNA	600	spo0J			
FNOGCKNG_00421	CDS	600	spo0J		COG1475	Stage 0 sporulation protein J
FNOGCKNG_00422	gene	831	soj			
FNOGCKNG_00422	mRNA	831	soj			
FNOGCKNG_00422	CDS	831	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
FNOGCKNG_00423	gene	414				
FNOGCKNG_00423	mRNA	414				
FNOGCKNG_00423	CDS	414		2.3.1.-		Acetyltransferase
FNOGCKNG_00424	gene	378				
FNOGCKNG_00424	mRNA	378				
FNOGCKNG_00424	CDS	378			COG0789	putative HTH-type transcriptional regulator
FNOGCKNG_00425	gene	372				
FNOGCKNG_00425	mRNA	372				
FNOGCKNG_00425	CDS	372				hypothetical protein
FNOGCKNG_00426	gene	369				
FNOGCKNG_00426	mRNA	369				
FNOGCKNG_00426	CDS	369				hypothetical protein
FNOGCKNG_00427	gene	1026				
FNOGCKNG_00427	mRNA	1026				
FNOGCKNG_00427	CDS	1026				hypothetical protein
FNOGCKNG_00428	gene	525				
FNOGCKNG_00428	mRNA	525				
FNOGCKNG_00428	CDS	525				hypothetical protein
FNOGCKNG_00429	gene	141				
FNOGCKNG_00429	mRNA	141				
FNOGCKNG_00429	CDS	141				hypothetical protein
FNOGCKNG_00430	gene	453				
FNOGCKNG_00430	mRNA	453				
FNOGCKNG_00430	CDS	453				hypothetical protein
FNOGCKNG_00431	gene	468				
FNOGCKNG_00431	mRNA	468				
FNOGCKNG_00431	CDS	468				hypothetical protein
FNOGCKNG_00432	gene	459	yjaB			
FNOGCKNG_00432	mRNA	459	yjaB			
FNOGCKNG_00432	CDS	459	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
FNOGCKNG_00433	gene	447	allC			
FNOGCKNG_00433	mRNA	447	allC			
FNOGCKNG_00433	CDS	447	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
FNOGCKNG_00434	gene	690				
FNOGCKNG_00434	mRNA	690				
FNOGCKNG_00434	CDS	690				hypothetical protein
FNOGCKNG_00435	gene	1329				
FNOGCKNG_00435	mRNA	1329				
FNOGCKNG_00435	CDS	1329				hypothetical protein
FNOGCKNG_00436	gene	1890				
FNOGCKNG_00436	mRNA	1890				
FNOGCKNG_00436	CDS	1890				hypothetical protein
FNOGCKNG_00437	gene	714				
FNOGCKNG_00437	mRNA	714				
FNOGCKNG_00437	CDS	714				hypothetical protein
FNOGCKNG_00438	gene	1263	lysA			
FNOGCKNG_00438	mRNA	1263	lysA			
FNOGCKNG_00438	CDS	1263	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
FNOGCKNG_00439	gene	318				
FNOGCKNG_00439	mRNA	318				
FNOGCKNG_00439	CDS	318				hypothetical protein
FNOGCKNG_00440	gene	1368				
FNOGCKNG_00440	mRNA	1368				
FNOGCKNG_00440	CDS	1368				hypothetical protein
FNOGCKNG_00441	gene	360				
FNOGCKNG_00441	mRNA	360				
FNOGCKNG_00441	CDS	360				hypothetical protein
FNOGCKNG_00442	gene	2373				
FNOGCKNG_00442	mRNA	2373				
FNOGCKNG_00442	CDS	2373				hypothetical protein
FNOGCKNG_00443	gene	1653				
FNOGCKNG_00443	mRNA	1653				
FNOGCKNG_00443	CDS	1653				hypothetical protein
FNOGCKNG_00444	gene	354				
FNOGCKNG_00444	mRNA	354				
FNOGCKNG_00444	CDS	354				hypothetical protein
FNOGCKNG_00445	gene	558				
FNOGCKNG_00445	mRNA	558				
FNOGCKNG_00445	CDS	558				hypothetical protein
FNOGCKNG_00446	gene	300				
FNOGCKNG_00446	mRNA	300				
FNOGCKNG_00446	CDS	300				hypothetical protein
FNOGCKNG_00447	gene	1521				
FNOGCKNG_00447	mRNA	1521				
FNOGCKNG_00447	CDS	1521				hypothetical protein
FNOGCKNG_00448	gene	681				
FNOGCKNG_00448	mRNA	681				
FNOGCKNG_00448	CDS	681				hypothetical protein
FNOGCKNG_00449	gene	2772				
FNOGCKNG_00449	mRNA	2772				
FNOGCKNG_00449	CDS	2772				hypothetical protein
FNOGCKNG_00450	gene	528				
FNOGCKNG_00450	mRNA	528				
FNOGCKNG_00450	CDS	528				hypothetical protein
FNOGCKNG_00451	gene	297				
FNOGCKNG_00451	mRNA	297				
FNOGCKNG_00451	CDS	297				hypothetical protein
FNOGCKNG_00452	gene	930				
FNOGCKNG_00452	mRNA	930				
FNOGCKNG_00452	CDS	930				hypothetical protein
FNOGCKNG_00453	gene	441	lrp			
FNOGCKNG_00453	mRNA	441	lrp			
FNOGCKNG_00453	CDS	441	lrp		COG1522	Leucine-responsive regulatory protein
FNOGCKNG_00454	gene	609	argO			
FNOGCKNG_00454	mRNA	609	argO			
FNOGCKNG_00454	CDS	609	argO			Arginine exporter protein ArgO
FNOGCKNG_00455	gene	1938	pfeA			
FNOGCKNG_00455	mRNA	1938	pfeA			
FNOGCKNG_00455	CDS	1938	pfeA		COG4771	Ferric enterobactin receptor
FNOGCKNG_00456	gene	2511	rcsC_2			
FNOGCKNG_00456	mRNA	2511	rcsC_2			
FNOGCKNG_00456	CDS	2511	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
FNOGCKNG_00457	gene	450	aroF			
FNOGCKNG_00457	mRNA	450	aroF			
FNOGCKNG_00457	CDS	450	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
FNOGCKNG_00458	gene	747				
FNOGCKNG_00458	mRNA	747				
FNOGCKNG_00458	CDS	747				hypothetical protein
FNOGCKNG_00459	gene	2838	rcsC_3			
FNOGCKNG_00459	mRNA	2838	rcsC_3			
FNOGCKNG_00459	CDS	2838	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
FNOGCKNG_00460	gene	906	cvfB			
FNOGCKNG_00460	mRNA	906	cvfB			
FNOGCKNG_00460	CDS	906	cvfB		COG2996	Conserved virulence factor B
FNOGCKNG_00461	gene	363	rsfS			
FNOGCKNG_00461	mRNA	363	rsfS			
FNOGCKNG_00461	CDS	363	rsfS		COG0799	Ribosomal silencing factor RsfS
FNOGCKNG_00462	gene	993	tagU			
FNOGCKNG_00462	mRNA	993	tagU			
FNOGCKNG_00462	CDS	993	tagU	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
FNOGCKNG_00463	gene	162				
FNOGCKNG_00463	mRNA	162				
FNOGCKNG_00463	CDS	162				hypothetical protein
FNOGCKNG_00464	gene	1014				
FNOGCKNG_00464	mRNA	1014				
FNOGCKNG_00464	CDS	1014				hypothetical protein
FNOGCKNG_00465	gene	597				
FNOGCKNG_00465	mRNA	597				
FNOGCKNG_00465	CDS	597				hypothetical protein
FNOGCKNG_00466	gene	849	rodZ			
FNOGCKNG_00466	mRNA	849	rodZ			
FNOGCKNG_00466	CDS	849	rodZ			Cytoskeleton protein RodZ
FNOGCKNG_00467	gene	2445	spoIIIE			
FNOGCKNG_00467	mRNA	2445	spoIIIE			
FNOGCKNG_00467	CDS	2445	spoIIIE		COG1674	DNA translocase SpoIIIE
FNOGCKNG_00468	gene	627	rnjB			
FNOGCKNG_00468	mRNA	627	rnjB			
FNOGCKNG_00468	CDS	627	rnjB	3.1.-.-	COG0595	Ribonuclease J2
FNOGCKNG_00469	gene	885				
FNOGCKNG_00469	mRNA	885				
FNOGCKNG_00469	CDS	885				hypothetical protein
FNOGCKNG_00470	gene	471				
FNOGCKNG_00470	mRNA	471				
FNOGCKNG_00470	CDS	471				hypothetical protein
FNOGCKNG_00471	gene	255				
FNOGCKNG_00471	mRNA	255				
FNOGCKNG_00471	CDS	255				hypothetical protein
FNOGCKNG_00472	gene	198	cspB			
FNOGCKNG_00472	mRNA	198	cspB			
FNOGCKNG_00472	CDS	198	cspB			Cold shock protein CspB
FNOGCKNG_00473	gene	1086	xerC_4			
FNOGCKNG_00473	mRNA	1086	xerC_4			
FNOGCKNG_00473	CDS	1086	xerC_4			Tyrosine recombinase XerC
FNOGCKNG_00474	gene	1035				
FNOGCKNG_00474	mRNA	1035				
FNOGCKNG_00474	CDS	1035				hypothetical protein
FNOGCKNG_00475	gene	435				
FNOGCKNG_00475	mRNA	435				
FNOGCKNG_00475	CDS	435				hypothetical protein
FNOGCKNG_00476	gene	369	xre			
FNOGCKNG_00476	mRNA	369	xre			
FNOGCKNG_00476	CDS	369	xre		COG1396	HTH-type transcriptional regulator Xre
FNOGCKNG_00477	gene	225				
FNOGCKNG_00477	mRNA	225				
FNOGCKNG_00477	CDS	225				hypothetical protein
FNOGCKNG_00478	gene	138				
FNOGCKNG_00478	mRNA	138				
FNOGCKNG_00478	CDS	138				hypothetical protein
FNOGCKNG_00479	gene	237				
FNOGCKNG_00479	mRNA	237				
FNOGCKNG_00479	CDS	237				hypothetical protein
FNOGCKNG_00480	gene	192				
FNOGCKNG_00480	mRNA	192				
FNOGCKNG_00480	CDS	192				hypothetical protein
FNOGCKNG_00481	gene	297				
FNOGCKNG_00481	mRNA	297				
FNOGCKNG_00481	CDS	297				hypothetical protein
FNOGCKNG_00482	gene	489				
FNOGCKNG_00482	mRNA	489				
FNOGCKNG_00482	CDS	489				hypothetical protein
FNOGCKNG_00483	gene	417				
FNOGCKNG_00483	mRNA	417				
FNOGCKNG_00483	CDS	417			COG0716	Flavodoxin
FNOGCKNG_00484	gene	579				
FNOGCKNG_00484	mRNA	579				
FNOGCKNG_00484	CDS	579				hypothetical protein
FNOGCKNG_00485	gene	648	udg			
FNOGCKNG_00485	mRNA	648	udg			
FNOGCKNG_00485	CDS	648	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
FNOGCKNG_00486	gene	1422				
FNOGCKNG_00486	mRNA	1422				
FNOGCKNG_00486	CDS	1422				hypothetical protein
FNOGCKNG_00487	gene	2154	pcrA			
FNOGCKNG_00487	mRNA	2154	pcrA			
FNOGCKNG_00487	CDS	2154	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
FNOGCKNG_00488	gene	96				
FNOGCKNG_00488	mRNA	96				
FNOGCKNG_00488	CDS	96				hypothetical protein
FNOGCKNG_00489	gene	240				
FNOGCKNG_00489	mRNA	240				
FNOGCKNG_00489	CDS	240				hypothetical protein
FNOGCKNG_00490	gene	300	rplGA			
FNOGCKNG_00490	mRNA	300	rplGA			
FNOGCKNG_00490	CDS	300	rplGA		COG1358	putative ribosomal protein YlxQ
FNOGCKNG_00491	gene	279				
FNOGCKNG_00491	mRNA	279				
FNOGCKNG_00491	CDS	279				hypothetical protein
FNOGCKNG_00492	gene	1092	nusA			
FNOGCKNG_00492	mRNA	1092	nusA			
FNOGCKNG_00492	CDS	1092	nusA		COG0195	Transcription termination/antitermination protein NusA
FNOGCKNG_00493	gene	477	rimP			
FNOGCKNG_00493	mRNA	477	rimP			
FNOGCKNG_00493	CDS	477	rimP		COG0779	Ribosome maturation factor RimP
FNOGCKNG_00494	gene	744	yaaA			
FNOGCKNG_00494	mRNA	744	yaaA			
FNOGCKNG_00494	CDS	744	yaaA		COG3022	Peroxide stress resistance protein YaaA
FNOGCKNG_00495	gene	459	bcp			
FNOGCKNG_00495	mRNA	459	bcp			
FNOGCKNG_00495	CDS	459	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
FNOGCKNG_00496	gene	3117	polC			
FNOGCKNG_00496	mRNA	3117	polC			
FNOGCKNG_00496	CDS	3117	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
FNOGCKNG_00497	gene	693	tsaB			
FNOGCKNG_00497	mRNA	693	tsaB			
FNOGCKNG_00497	CDS	693	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
FNOGCKNG_00498	gene	471	tsaE			
FNOGCKNG_00498	mRNA	471	tsaE			
FNOGCKNG_00498	CDS	471	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
FNOGCKNG_00499	gene	549				
FNOGCKNG_00499	mRNA	549				
FNOGCKNG_00499	CDS	549				hypothetical protein
FNOGCKNG_00500	gene	1080				
FNOGCKNG_00500	mRNA	1080				
FNOGCKNG_00500	CDS	1080				hypothetical protein
FNOGCKNG_00501	gene	1554	nnr			
FNOGCKNG_00501	mRNA	1554	nnr			
FNOGCKNG_00501	CDS	1554	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
FNOGCKNG_00502	gene	372	acpS			
FNOGCKNG_00502	mRNA	372	acpS			
FNOGCKNG_00502	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
FNOGCKNG_00503	gene	444				
FNOGCKNG_00503	mRNA	444				
FNOGCKNG_00503	CDS	444				hypothetical protein
FNOGCKNG_00504	gene	387	dfx			
FNOGCKNG_00504	mRNA	387	dfx			
FNOGCKNG_00504	CDS	387	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
FNOGCKNG_00505	gene	375	zupT			
FNOGCKNG_00505	mRNA	375	zupT			
FNOGCKNG_00505	CDS	375	zupT			Zinc transporter ZupT
FNOGCKNG_00506	gene	684				
FNOGCKNG_00506	mRNA	684				
FNOGCKNG_00506	CDS	684				hypothetical protein
FNOGCKNG_00507	gene	1725				
FNOGCKNG_00507	mRNA	1725				
FNOGCKNG_00507	CDS	1725		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
FNOGCKNG_00508	gene	843	lnrL			
FNOGCKNG_00508	mRNA	843	lnrL			
FNOGCKNG_00508	CDS	843	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
FNOGCKNG_00509	gene	756				
FNOGCKNG_00509	mRNA	756				
FNOGCKNG_00509	CDS	756				hypothetical protein
FNOGCKNG_00510	gene	618	tolQ			
FNOGCKNG_00510	mRNA	618	tolQ			
FNOGCKNG_00510	CDS	618	tolQ			Tol-Pal system protein TolQ
FNOGCKNG_00511	gene	414	tolR			
FNOGCKNG_00511	mRNA	414	tolR			
FNOGCKNG_00511	CDS	414	tolR			Tol-Pal system protein TolR
FNOGCKNG_00512	gene	912				
FNOGCKNG_00512	mRNA	912				
FNOGCKNG_00512	CDS	912				hypothetical protein
FNOGCKNG_00513	gene	1632				
FNOGCKNG_00513	mRNA	1632				
FNOGCKNG_00513	CDS	1632				hypothetical protein
FNOGCKNG_00514	gene	225				
FNOGCKNG_00514	mRNA	225				
FNOGCKNG_00514	CDS	225				hypothetical protein
FNOGCKNG_00515	gene	1917				
FNOGCKNG_00515	mRNA	1917				
FNOGCKNG_00515	CDS	1917				hypothetical protein
FNOGCKNG_00516	gene	477				
FNOGCKNG_00516	mRNA	477				
FNOGCKNG_00516	CDS	477				hypothetical protein
FNOGCKNG_00517	gene	552				
FNOGCKNG_00517	mRNA	552				
FNOGCKNG_00517	CDS	552				hypothetical protein
FNOGCKNG_00518	gene	576				
FNOGCKNG_00518	mRNA	576				
FNOGCKNG_00518	CDS	576				hypothetical protein
FNOGCKNG_00519	gene	285				
FNOGCKNG_00519	mRNA	285				
FNOGCKNG_00519	CDS	285				hypothetical protein
FNOGCKNG_00520	gene	429				
FNOGCKNG_00520	mRNA	429				
FNOGCKNG_00520	CDS	429				hypothetical protein
FNOGCKNG_00521	gene	93				
FNOGCKNG_00521	mRNA	93				
FNOGCKNG_00521	CDS	93				hypothetical protein
FNOGCKNG_00522	gene	231				
FNOGCKNG_00522	mRNA	231				
FNOGCKNG_00522	CDS	231				hypothetical protein
FNOGCKNG_00523	gene	1227				
FNOGCKNG_00523	mRNA	1227				
FNOGCKNG_00523	CDS	1227				hypothetical protein
FNOGCKNG_00524	gene	1011	mltG			
FNOGCKNG_00524	mRNA	1011	mltG			
FNOGCKNG_00524	CDS	1011	mltG	4.2.2.-		Endolytic murein transglycosylase
FNOGCKNG_00525	gene	348				
FNOGCKNG_00525	mRNA	348				
FNOGCKNG_00525	CDS	348				hypothetical protein
FNOGCKNG_00526	gene	1593				
FNOGCKNG_00526	mRNA	1593				
FNOGCKNG_00526	CDS	1593				hypothetical protein
FNOGCKNG_00527	gene	429	yrrK			
FNOGCKNG_00527	mRNA	429	yrrK			
FNOGCKNG_00527	CDS	429	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
FNOGCKNG_00528	gene	261				
FNOGCKNG_00528	mRNA	261				
FNOGCKNG_00528	CDS	261				hypothetical protein
FNOGCKNG_00529	gene	312	alaS			
FNOGCKNG_00529	mRNA	312	alaS			
FNOGCKNG_00529	CDS	312	alaS	6.1.1.7		Alanine--tRNA ligase
FNOGCKNG_00530	gene	948	mtnA			
FNOGCKNG_00530	mRNA	948	mtnA			
FNOGCKNG_00530	CDS	948	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
FNOGCKNG_00531	gene	1245	ahcY			
FNOGCKNG_00531	mRNA	1245	ahcY			
FNOGCKNG_00531	CDS	1245	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
FNOGCKNG_00532	gene	687	drdA			
FNOGCKNG_00532	mRNA	687	drdA			
FNOGCKNG_00532	CDS	687	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
FNOGCKNG_00533	gene	1278	mtaD			
FNOGCKNG_00533	mRNA	1278	mtaD			
FNOGCKNG_00533	CDS	1278	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
FNOGCKNG_00534	gene	843				
FNOGCKNG_00534	mRNA	843				
FNOGCKNG_00534	CDS	843			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
FNOGCKNG_00535	gene	1392	gltD			
FNOGCKNG_00535	mRNA	1392	gltD			
FNOGCKNG_00535	CDS	1392	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
FNOGCKNG_00536	gene	342				
FNOGCKNG_00536	mRNA	342				
FNOGCKNG_00536	CDS	342				hypothetical protein
FNOGCKNG_00537	gene	756	recO			
FNOGCKNG_00537	mRNA	756	recO			
FNOGCKNG_00537	CDS	756	recO		COG1381	DNA repair protein RecO
FNOGCKNG_00538	gene	879	glyQ			
FNOGCKNG_00538	mRNA	879	glyQ			
FNOGCKNG_00538	CDS	879	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
FNOGCKNG_00539	gene	2148	glyS			
FNOGCKNG_00539	mRNA	2148	glyS			
FNOGCKNG_00539	CDS	2148	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
FNOGCKNG_00540	gene	1173				
FNOGCKNG_00540	mRNA	1173				
FNOGCKNG_00540	CDS	1173				hypothetical protein
FNOGCKNG_00541	gene	891	argH			
FNOGCKNG_00541	mRNA	891	argH			
FNOGCKNG_00541	CDS	891	argH	4.3.2.1	COG0165	Argininosuccinate lyase
FNOGCKNG_00542	gene	843	cdaA			
FNOGCKNG_00542	mRNA	843	cdaA			
FNOGCKNG_00542	CDS	843	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
FNOGCKNG_00543	gene	912				
FNOGCKNG_00543	mRNA	912				
FNOGCKNG_00543	CDS	912				hypothetical protein
FNOGCKNG_00544	gene	1605				
FNOGCKNG_00544	mRNA	1605				
FNOGCKNG_00544	CDS	1605				hypothetical protein
FNOGCKNG_00545	gene	1113	glmM			
FNOGCKNG_00545	mRNA	1113	glmM			
FNOGCKNG_00545	CDS	1113	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
FNOGCKNG_00546	gene	636	trkG			
FNOGCKNG_00546	mRNA	636	trkG			
FNOGCKNG_00546	CDS	636	trkG		COG0168	Trk system potassium uptake protein TrkG
FNOGCKNG_00547	gene	1299	larA_1			
