locus_tag	ftype	length_bp	gene	EC_number	COG	product
LLIFIDGN_00175	CDS	450	cymR			HTH-type transcriptional regulator CymR
LLIFIDGN_00176	gene	1002				
LLIFIDGN_00176	mRNA	1002				
LLIFIDGN_00176	CDS	1002				hypothetical protein
LLIFIDGN_00177	gene	222				
LLIFIDGN_00177	mRNA	222				
LLIFIDGN_00177	CDS	222				hypothetical protein
LLIFIDGN_00178	gene	138				
LLIFIDGN_00178	mRNA	138				
LLIFIDGN_00178	CDS	138				hypothetical protein
LLIFIDGN_00179	gene	1122				
LLIFIDGN_00179	mRNA	1122				
LLIFIDGN_00179	CDS	1122				hypothetical protein
LLIFIDGN_00180	gene	174				
LLIFIDGN_00180	mRNA	174				
LLIFIDGN_00180	CDS	174				hypothetical protein
LLIFIDGN_00181	gene	402				
LLIFIDGN_00181	mRNA	402				
LLIFIDGN_00181	CDS	402				hypothetical protein
LLIFIDGN_00182	gene	432				
LLIFIDGN_00182	mRNA	432				
LLIFIDGN_00182	CDS	432				hypothetical protein
LLIFIDGN_00183	gene	528				
LLIFIDGN_00183	mRNA	528				
LLIFIDGN_00183	CDS	528				hypothetical protein
LLIFIDGN_00184	gene	1668	ettA			
LLIFIDGN_00184	mRNA	1668	ettA			
LLIFIDGN_00184	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
LLIFIDGN_00185	gene	1017				
LLIFIDGN_00185	mRNA	1017				
LLIFIDGN_00185	CDS	1017				hypothetical protein
LLIFIDGN_00186	gene	297				
LLIFIDGN_00186	mRNA	297				
LLIFIDGN_00186	CDS	297				hypothetical protein
LLIFIDGN_00187	gene	1386				
LLIFIDGN_00187	mRNA	1386				
LLIFIDGN_00187	CDS	1386				hypothetical protein
LLIFIDGN_00188	gene	267				
LLIFIDGN_00188	mRNA	267				
LLIFIDGN_00188	CDS	267				hypothetical protein
LLIFIDGN_00189	gene	1302	mtaB			
LLIFIDGN_00189	mRNA	1302	mtaB			
LLIFIDGN_00189	CDS	1302	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
LLIFIDGN_00190	gene	627	upp			
LLIFIDGN_00190	mRNA	627	upp			
LLIFIDGN_00190	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
LLIFIDGN_00191	gene	210	bglH			
LLIFIDGN_00191	mRNA	210	bglH			
LLIFIDGN_00191	CDS	210	bglH	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
LLIFIDGN_00192	gene	453				
LLIFIDGN_00192	mRNA	453				
LLIFIDGN_00192	CDS	453				hypothetical protein
LLIFIDGN_00193	gene	696				
LLIFIDGN_00193	mRNA	696				
LLIFIDGN_00193	CDS	696				hypothetical protein
LLIFIDGN_00194	gene	327	grxD_1			
LLIFIDGN_00194	mRNA	327	grxD_1			
LLIFIDGN_00194	CDS	327	grxD_1		COG0278	Glutaredoxin 4
LLIFIDGN_00195	gene	921	argF			
LLIFIDGN_00195	mRNA	921	argF			
LLIFIDGN_00195	CDS	921	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
LLIFIDGN_00196	gene	948	dcyD			
LLIFIDGN_00196	mRNA	948	dcyD			
LLIFIDGN_00196	CDS	948	dcyD	4.4.1.15		D-cysteine desulfhydrase
LLIFIDGN_00197	gene	1743	adhE			
LLIFIDGN_00197	mRNA	1743	adhE			
LLIFIDGN_00197	CDS	1743	adhE		COG1012	Aldehyde-alcohol dehydrogenase
LLIFIDGN_00198	gene	951				
LLIFIDGN_00198	mRNA	951				
LLIFIDGN_00198	CDS	951				hypothetical protein
LLIFIDGN_00199	gene	198	crtY			
LLIFIDGN_00199	mRNA	198	crtY			
LLIFIDGN_00199	CDS	198	crtY	5.5.1.19		Lycopene beta-cyclase
LLIFIDGN_00200	gene	1518	crtI			
LLIFIDGN_00200	mRNA	1518	crtI			
LLIFIDGN_00200	CDS	1518	crtI	1.3.99.31	COG1233	Phytoene desaturase (lycopene-forming)
LLIFIDGN_00201	gene	960				
LLIFIDGN_00201	mRNA	960				
LLIFIDGN_00201	CDS	960		3.4.11.-	COG3191	putative aminopeptidase
LLIFIDGN_00202	gene	285				
LLIFIDGN_00202	mRNA	285				
LLIFIDGN_00202	CDS	285				hypothetical protein
LLIFIDGN_00203	gene	1062	zipA			
LLIFIDGN_00203	mRNA	1062	zipA			
LLIFIDGN_00203	CDS	1062	zipA		COG3115	Cell division protein ZipA
LLIFIDGN_00204	gene	1356	cbiA_1			
LLIFIDGN_00204	mRNA	1356	cbiA_1			
LLIFIDGN_00204	CDS	1356	cbiA_1	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
LLIFIDGN_00205	gene	300	cobQ			
LLIFIDGN_00205	mRNA	300	cobQ			
LLIFIDGN_00205	CDS	300	cobQ			Cobyric acid synthase
LLIFIDGN_00206	gene	396				
LLIFIDGN_00206	mRNA	396				
LLIFIDGN_00206	CDS	396				hypothetical protein
LLIFIDGN_00207	gene	537				
LLIFIDGN_00207	mRNA	537				
LLIFIDGN_00207	CDS	537				hypothetical protein
LLIFIDGN_00208	gene	258				
LLIFIDGN_00208	mRNA	258				
LLIFIDGN_00208	CDS	258				hypothetical protein
LLIFIDGN_00209	gene	696				
LLIFIDGN_00209	mRNA	696				
LLIFIDGN_00209	CDS	696				hypothetical protein
LLIFIDGN_00210	gene	282				
LLIFIDGN_00210	mRNA	282				
LLIFIDGN_00210	CDS	282				hypothetical protein
LLIFIDGN_00211	gene	1152	gyrA			
LLIFIDGN_00211	mRNA	1152	gyrA			
LLIFIDGN_00211	CDS	1152	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
LLIFIDGN_00212	gene	636	hadB			
LLIFIDGN_00212	mRNA	636	hadB			
LLIFIDGN_00212	CDS	636	hadB	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase alpha subunit
LLIFIDGN_00213	gene	1128	hadC			
LLIFIDGN_00213	mRNA	1128	hadC			
LLIFIDGN_00213	CDS	1128	hadC	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit
LLIFIDGN_00214	gene	312	eutC			
LLIFIDGN_00214	mRNA	312	eutC			
LLIFIDGN_00214	CDS	312	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
LLIFIDGN_00215	gene	654	eutL			
LLIFIDGN_00215	mRNA	654	eutL			
LLIFIDGN_00215	CDS	654	eutL		COG4816	Ethanolamine utilization protein EutL
LLIFIDGN_00216	gene	579				
LLIFIDGN_00216	mRNA	579				
LLIFIDGN_00216	CDS	579				hypothetical protein
LLIFIDGN_00217	gene	330	zapA			
LLIFIDGN_00217	mRNA	330	zapA			
LLIFIDGN_00217	CDS	330	zapA		COG3027	Cell division protein ZapA
LLIFIDGN_00218	gene	585				
LLIFIDGN_00218	mRNA	585				
LLIFIDGN_00218	CDS	585				hypothetical protein
LLIFIDGN_00219	gene	1554	yhgF			
LLIFIDGN_00219	mRNA	1554	yhgF			
LLIFIDGN_00219	CDS	1554	yhgF		COG2183	Protein YhgF
LLIFIDGN_00220	gene	522	aroK			
LLIFIDGN_00220	mRNA	522	aroK			
LLIFIDGN_00220	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
LLIFIDGN_00221	gene	801	pilQ			
LLIFIDGN_00221	mRNA	801	pilQ			
LLIFIDGN_00221	CDS	801	pilQ			Type IV pilus biogenesis and competence protein PilQ
LLIFIDGN_00222	gene	948	rpoA			
LLIFIDGN_00222	mRNA	948	rpoA			
LLIFIDGN_00222	CDS	948	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
LLIFIDGN_00223	gene	342	rplQ			
LLIFIDGN_00223	mRNA	342	rplQ			
LLIFIDGN_00223	CDS	342	rplQ		COG0203	50S ribosomal protein L17
LLIFIDGN_00224	gene	111	tmcA			
LLIFIDGN_00224	mRNA	111	tmcA			
LLIFIDGN_00224	CDS	111	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
LLIFIDGN_00225	gene	867				
LLIFIDGN_00225	mRNA	867				
LLIFIDGN_00225	CDS	867				IS3 family transposase IS3
LLIFIDGN_00226	gene	300				
LLIFIDGN_00226	mRNA	300				
LLIFIDGN_00226	CDS	300				IS3 family transposase ISEc17
LLIFIDGN_00227	gene	252				
LLIFIDGN_00227	mRNA	252				
LLIFIDGN_00227	CDS	252				hypothetical protein
LLIFIDGN_00228	gene	363				
LLIFIDGN_00228	mRNA	363				
LLIFIDGN_00228	CDS	363				hypothetical protein
LLIFIDGN_00229	gene	1218	nrtA			
LLIFIDGN_00229	mRNA	1218	nrtA			
LLIFIDGN_00229	CDS	1218	nrtA			Nitrate/nitrite binding protein NrtA
LLIFIDGN_00230	gene	222				
LLIFIDGN_00230	mRNA	222				
LLIFIDGN_00230	CDS	222				hypothetical protein
LLIFIDGN_00231	gene	858	ydaD			
LLIFIDGN_00231	mRNA	858	ydaD			
LLIFIDGN_00231	CDS	858	ydaD	1.-.-.-		General stress protein 39
LLIFIDGN_00232	gene	375				
LLIFIDGN_00232	mRNA	375				
LLIFIDGN_00232	CDS	375				hypothetical protein
LLIFIDGN_00233	gene	300				
LLIFIDGN_00233	mRNA	300				
LLIFIDGN_00233	CDS	300				hypothetical protein
LLIFIDGN_00234	gene	549	seqA			
LLIFIDGN_00234	mRNA	549	seqA			
LLIFIDGN_00234	CDS	549	seqA		COG3057	Negative modulator of initiation of replication
LLIFIDGN_00235	gene	573				
LLIFIDGN_00235	mRNA	573				
LLIFIDGN_00235	CDS	573				hypothetical protein
LLIFIDGN_00236	gene	837	emrA			
LLIFIDGN_00236	mRNA	837	emrA			
LLIFIDGN_00236	CDS	837	emrA			Colistin resistance protein EmrA
LLIFIDGN_00237	gene	198				
LLIFIDGN_00237	mRNA	198				
LLIFIDGN_00237	CDS	198			COG3039	IS5 family transposase ISPye50
LLIFIDGN_00238	gene	393				
LLIFIDGN_00238	mRNA	393				
LLIFIDGN_00238	CDS	393				IS3 family transposase ISRhsp2
LLIFIDGN_00239	gene	834				
LLIFIDGN_00239	mRNA	834				
LLIFIDGN_00239	CDS	834				IS3 family transposase ISRhsp2
LLIFIDGN_00240	gene	546	zupT			
LLIFIDGN_00240	mRNA	546	zupT			
LLIFIDGN_00240	CDS	546	zupT			Zinc transporter ZupT
LLIFIDGN_00241	gene	252				
LLIFIDGN_00241	mRNA	252				
LLIFIDGN_00241	CDS	252				hypothetical protein
LLIFIDGN_00242	gene	438				
LLIFIDGN_00242	mRNA	438				
LLIFIDGN_00242	CDS	438				hypothetical protein
LLIFIDGN_00243	gene	300				
LLIFIDGN_00243	mRNA	300				
LLIFIDGN_00243	CDS	300				hypothetical protein
LLIFIDGN_00244	gene	477				
LLIFIDGN_00244	mRNA	477				
LLIFIDGN_00244	CDS	477				hypothetical protein
LLIFIDGN_00245	gene	1194	mmgC			
LLIFIDGN_00245	mRNA	1194	mmgC			
LLIFIDGN_00245	CDS	1194	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LLIFIDGN_00246	gene	1251				
LLIFIDGN_00246	mRNA	1251				
LLIFIDGN_00246	CDS	1251				hypothetical protein
LLIFIDGN_00247	gene	450				
LLIFIDGN_00247	mRNA	450				
LLIFIDGN_00247	CDS	450				hypothetical protein
LLIFIDGN_00248	gene	1575				
LLIFIDGN_00248	mRNA	1575				
LLIFIDGN_00248	CDS	1575				hypothetical protein
LLIFIDGN_00249	gene	981	pgi			
LLIFIDGN_00249	mRNA	981	pgi			
LLIFIDGN_00249	CDS	981	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
LLIFIDGN_00250	gene	222	cspD			
LLIFIDGN_00250	mRNA	222	cspD			
LLIFIDGN_00250	CDS	222	cspD		COG1278	Cold shock-like protein CspD
LLIFIDGN_00251	gene	318	clpS			
LLIFIDGN_00251	mRNA	318	clpS			
LLIFIDGN_00251	CDS	318	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
LLIFIDGN_00252	gene	279				
LLIFIDGN_00252	mRNA	279				
LLIFIDGN_00252	CDS	279				hypothetical protein
LLIFIDGN_00253	gene	540	cutD			
LLIFIDGN_00253	mRNA	540	cutD			
LLIFIDGN_00253	CDS	540	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
LLIFIDGN_00254	gene	987	nrdD			
LLIFIDGN_00254	mRNA	987	nrdD			
LLIFIDGN_00254	CDS	987	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
LLIFIDGN_00255	gene	948	hprK			
LLIFIDGN_00255	mRNA	948	hprK			
LLIFIDGN_00255	CDS	948	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
LLIFIDGN_00256	gene	564	uvrC			
LLIFIDGN_00256	mRNA	564	uvrC			
LLIFIDGN_00256	CDS	564	uvrC		COG0322	UvrABC system protein C
LLIFIDGN_00257	gene	1425				
LLIFIDGN_00257	mRNA	1425				
LLIFIDGN_00257	CDS	1425				IS1182 family transposase ISMno17
LLIFIDGN_00258	gene	879				
LLIFIDGN_00258	mRNA	879				
LLIFIDGN_00258	CDS	879				hypothetical protein
LLIFIDGN_00259	gene	495				
LLIFIDGN_00259	mRNA	495				
LLIFIDGN_00259	CDS	495				IS66 family transposase ISPye37
LLIFIDGN_00260	gene	1191				
LLIFIDGN_00260	mRNA	1191				
LLIFIDGN_00260	CDS	1191				hypothetical protein
LLIFIDGN_00261	gene	801				
LLIFIDGN_00261	mRNA	801				
LLIFIDGN_00261	CDS	801				IS21 family transposase ISSme2
LLIFIDGN_00262	gene	636				
LLIFIDGN_00262	mRNA	636				
LLIFIDGN_00262	CDS	636				hypothetical protein
LLIFIDGN_00263	gene	540				
LLIFIDGN_00263	mRNA	540				
LLIFIDGN_00263	CDS	540				putative protein
LLIFIDGN_00264	gene	870	purU			
LLIFIDGN_00264	mRNA	870	purU			
LLIFIDGN_00264	CDS	870	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
LLIFIDGN_00265	gene	186	rplD			
LLIFIDGN_00265	mRNA	186	rplD			
LLIFIDGN_00265	CDS	186	rplD		COG0088	50S ribosomal protein L4
LLIFIDGN_00266	gene	300	rplW			
LLIFIDGN_00266	mRNA	300	rplW			
LLIFIDGN_00266	CDS	300	rplW		COG0089	50S ribosomal protein L23
LLIFIDGN_00267	gene	822	rplB_2			
LLIFIDGN_00267	mRNA	822	rplB_2			
LLIFIDGN_00267	CDS	822	rplB_2		COG0090	50S ribosomal protein L2
LLIFIDGN_00268	gene	276	rpsS_2			
LLIFIDGN_00268	mRNA	276	rpsS_2			
LLIFIDGN_00268	CDS	276	rpsS_2		COG0185	30S ribosomal protein S19
LLIFIDGN_00269	gene	1218				
LLIFIDGN_00269	mRNA	1218				
LLIFIDGN_00269	CDS	1218		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
LLIFIDGN_00270	gene	840				
LLIFIDGN_00270	mRNA	840				
LLIFIDGN_00270	CDS	840				hypothetical protein
LLIFIDGN_00271	gene	666	sodC			
LLIFIDGN_00271	mRNA	666	sodC			
LLIFIDGN_00271	CDS	666	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
LLIFIDGN_00272	gene	771				
LLIFIDGN_00272	mRNA	771				
LLIFIDGN_00272	CDS	771				hypothetical protein
LLIFIDGN_00273	gene	222				
LLIFIDGN_00273	mRNA	222				
LLIFIDGN_00273	CDS	222				hypothetical protein
LLIFIDGN_00274	gene	879				
LLIFIDGN_00274	mRNA	879				
LLIFIDGN_00274	CDS	879				hypothetical protein
LLIFIDGN_00275	gene	525	ppiB			
LLIFIDGN_00275	mRNA	525	ppiB			
LLIFIDGN_00275	CDS	525	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
LLIFIDGN_00276	gene	318				
LLIFIDGN_00276	mRNA	318				
LLIFIDGN_00276	CDS	318				hypothetical protein
LLIFIDGN_00277	gene	399				
LLIFIDGN_00277	mRNA	399				
LLIFIDGN_00277	CDS	399				hypothetical protein
LLIFIDGN_00278	gene	405				
LLIFIDGN_00278	mRNA	405				
LLIFIDGN_00278	CDS	405			COG3039	IS5 family transposase ISAzba7
LLIFIDGN_00279	gene	426	ndx1			
LLIFIDGN_00279	mRNA	426	ndx1			
LLIFIDGN_00279	CDS	426	ndx1	3.6.1.61	COG0494	Diadenosine hexaphosphate hydrolase
LLIFIDGN_00280	gene	780				
LLIFIDGN_00280	mRNA	780				
LLIFIDGN_00280	CDS	780			COG0391	Gluconeogenesis factor
LLIFIDGN_00281	gene	978	bioB			
LLIFIDGN_00281	mRNA	978	bioB			
LLIFIDGN_00281	CDS	978	bioB	2.8.1.6		Biotin synthase
LLIFIDGN_00282	gene	762	mlaA			
LLIFIDGN_00282	mRNA	762	mlaA			
LLIFIDGN_00282	CDS	762	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
LLIFIDGN_00283	gene	213	fadL			
LLIFIDGN_00283	mRNA	213	fadL			
LLIFIDGN_00283	CDS	213	fadL		COG2067	Long-chain fatty acid transport protein
LLIFIDGN_00284	gene	831	fkpA			
LLIFIDGN_00284	mRNA	831	fkpA			
LLIFIDGN_00284	CDS	831	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
LLIFIDGN_00285	gene	192				
LLIFIDGN_00285	mRNA	192				
LLIFIDGN_00285	CDS	192				hypothetical protein
LLIFIDGN_00286	gene	705				
LLIFIDGN_00286	mRNA	705				
LLIFIDGN_00286	CDS	705				hypothetical protein
LLIFIDGN_00287	gene	633				
LLIFIDGN_00287	mRNA	633				
LLIFIDGN_00287	CDS	633				hypothetical protein
LLIFIDGN_00288	gene	243	ARG7			
LLIFIDGN_00288	mRNA	243	ARG7			
LLIFIDGN_00288	CDS	243	ARG7	2.3.1.1		Arginine biosynthesis bifunctional protein ArgJ, chloroplastic
LLIFIDGN_00289	gene	417				
LLIFIDGN_00289	mRNA	417				
LLIFIDGN_00289	CDS	417				hypothetical protein
LLIFIDGN_00290	gene	414				
LLIFIDGN_00290	mRNA	414				
LLIFIDGN_00290	CDS	414				hypothetical protein
LLIFIDGN_00291	gene	183				
LLIFIDGN_00291	mRNA	183				
LLIFIDGN_00291	CDS	183				hypothetical protein
LLIFIDGN_00292	gene	507	yciE			
LLIFIDGN_00292	mRNA	507	yciE			
LLIFIDGN_00292	CDS	507	yciE		COG3685	Protein YciE
LLIFIDGN_00293	gene	720	mnmE_1			
LLIFIDGN_00293	mRNA	720	mnmE_1			
LLIFIDGN_00293	CDS	720	mnmE_1	3.6.-.-	COG0486	tRNA modification GTPase MnmE
LLIFIDGN_00294	gene	279				
LLIFIDGN_00294	mRNA	279				
LLIFIDGN_00294	CDS	279				hypothetical protein
LLIFIDGN_00295	gene	330				
LLIFIDGN_00295	mRNA	330				
LLIFIDGN_00295	CDS	330				hypothetical protein
LLIFIDGN_00296	gene	1131	RBKS			
LLIFIDGN_00296	mRNA	1131	RBKS			
LLIFIDGN_00296	CDS	1131	RBKS	2.7.1.15		Ribokinase
LLIFIDGN_00297	gene	471				
LLIFIDGN_00297	mRNA	471				
LLIFIDGN_00297	CDS	471				hypothetical protein
LLIFIDGN_00298	gene	1464				
LLIFIDGN_00298	mRNA	1464				
LLIFIDGN_00298	CDS	1464				IS110 family transposase ISCARN20
LLIFIDGN_00299	gene	627				
LLIFIDGN_00299	mRNA	627				
LLIFIDGN_00299	CDS	627				hypothetical protein
LLIFIDGN_00300	gene	444				
LLIFIDGN_00300	mRNA	444				
LLIFIDGN_00300	CDS	444				hypothetical protein
LLIFIDGN_00301	gene	606	bin3			
LLIFIDGN_00301	mRNA	606	bin3			
LLIFIDGN_00301	CDS	606	bin3			Putative transposon Tn552 DNA-invertase bin3
LLIFIDGN_00302	gene	330	cyoD			
LLIFIDGN_00302	mRNA	330	cyoD			
LLIFIDGN_00302	CDS	330	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
LLIFIDGN_00303	gene	348	cyoC			
LLIFIDGN_00303	mRNA	348	cyoC			
LLIFIDGN_00303	CDS	348	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
LLIFIDGN_00304	gene	288	mnmE_2			
LLIFIDGN_00304	mRNA	288	mnmE_2			
LLIFIDGN_00304	CDS	288	mnmE_2	3.6.-.-	COG0486	tRNA modification GTPase MnmE
LLIFIDGN_00305	gene	249	mnmE_3			
LLIFIDGN_00305	mRNA	249	mnmE_3			
LLIFIDGN_00305	CDS	249	mnmE_3	3.6.5.-	COG0486	tRNA modification GTPase MnmE
LLIFIDGN_00306	gene	1401	licC_1			
LLIFIDGN_00306	mRNA	1401	licC_1			
LLIFIDGN_00306	CDS	1401	licC_1		COG1455	Lichenan permease IIC component
LLIFIDGN_00307	gene	741	ygaZ			
LLIFIDGN_00307	mRNA	741	ygaZ			
LLIFIDGN_00307	CDS	741	ygaZ		COG1296	Inner membrane protein YgaZ
LLIFIDGN_00308	gene	321				
LLIFIDGN_00308	mRNA	321				
LLIFIDGN_00308	CDS	321				hypothetical protein
LLIFIDGN_00309	gene	381	ridA			
LLIFIDGN_00309	mRNA	381	ridA			
LLIFIDGN_00309	CDS	381	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
LLIFIDGN_00310	gene	1530				
LLIFIDGN_00310	mRNA	1530				
LLIFIDGN_00310	CDS	1530				hypothetical protein
LLIFIDGN_00311	gene	1524	ftsY			
LLIFIDGN_00311	mRNA	1524	ftsY			
LLIFIDGN_00311	CDS	1524	ftsY		COG0552	Signal recognition particle receptor FtsY
LLIFIDGN_00312	gene	627				
LLIFIDGN_00312	mRNA	627				
LLIFIDGN_00312	CDS	627				hypothetical protein
LLIFIDGN_00313	gene	693				
LLIFIDGN_00313	mRNA	693				
LLIFIDGN_00313	CDS	693				hypothetical protein
LLIFIDGN_00314	gene	300				
LLIFIDGN_00314	mRNA	300				
LLIFIDGN_00314	CDS	300				hypothetical protein
LLIFIDGN_00315	gene	153	hokC			
LLIFIDGN_00315	mRNA	153	hokC			
LLIFIDGN_00315	CDS	153	hokC			Toxic protein HokC
LLIFIDGN_00316	gene	1149				
LLIFIDGN_00316	mRNA	1149				
LLIFIDGN_00316	CDS	1149			COG3385	IS4 family transposase IS421
LLIFIDGN_00317	gene	192	dnaK_1			
LLIFIDGN_00317	mRNA	192	dnaK_1			
LLIFIDGN_00317	CDS	192	dnaK_1		COG0443	Chaperone protein DnaK
LLIFIDGN_00318	gene	390	rbfA			
LLIFIDGN_00318	mRNA	390	rbfA			
LLIFIDGN_00318	CDS	390	rbfA		COG0858	Ribosome-binding factor A
LLIFIDGN_00319	gene	1035	infB			
LLIFIDGN_00319	mRNA	1035	infB			
LLIFIDGN_00319	CDS	1035	infB			Translation initiation factor IF-2
LLIFIDGN_00320	gene	516	rcsC_2			
LLIFIDGN_00320	mRNA	516	rcsC_2			
LLIFIDGN_00320	CDS	516	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
LLIFIDGN_00321	gene	417	rpsF			
LLIFIDGN_00321	mRNA	417	rpsF			
LLIFIDGN_00321	CDS	417	rpsF		COG0360	30S ribosomal protein S6
LLIFIDGN_00322	gene	231	rpsR_2			
LLIFIDGN_00322	mRNA	231	rpsR_2			
LLIFIDGN_00322	CDS	231	rpsR_2		COG0238	30S ribosomal protein S18
LLIFIDGN_00323	gene	600	phnV			
LLIFIDGN_00323	mRNA	600	phnV			
LLIFIDGN_00323	CDS	600	phnV		COG1177	Putative 2-aminoethylphosphonate transport system permease protein PhnV
LLIFIDGN_00324	gene	282				
LLIFIDGN_00324	mRNA	282				
LLIFIDGN_00324	CDS	282				hypothetical protein
LLIFIDGN_00325	gene	294				
LLIFIDGN_00325	mRNA	294				
LLIFIDGN_00325	CDS	294				hypothetical protein
LLIFIDGN_00326	gene	567				
LLIFIDGN_00326	mRNA	567				
LLIFIDGN_00326	CDS	567				IS256 family transposase ISPye43
LLIFIDGN_00327	gene	633				
LLIFIDGN_00327	mRNA	633				
LLIFIDGN_00327	CDS	633				hypothetical protein
LLIFIDGN_00328	gene	786				
LLIFIDGN_00328	mRNA	786				
LLIFIDGN_00328	CDS	786				hypothetical protein
LLIFIDGN_00329	gene	711				
LLIFIDGN_00329	mRNA	711				
LLIFIDGN_00329	CDS	711				hypothetical protein
LLIFIDGN_00330	gene	450	licC_2			
LLIFIDGN_00330	mRNA	450	licC_2			
LLIFIDGN_00330	CDS	450	licC_2		COG1455	Lichenan permease IIC component
LLIFIDGN_00331	gene	261				
LLIFIDGN_00331	mRNA	261				
LLIFIDGN_00331	CDS	261				hypothetical protein
LLIFIDGN_00332	gene	366				
LLIFIDGN_00332	mRNA	366				
LLIFIDGN_00332	CDS	366				hypothetical protein
LLIFIDGN_00333	gene	384				
LLIFIDGN_00333	mRNA	384				
LLIFIDGN_00333	CDS	384				hypothetical protein
LLIFIDGN_00334	gene	375				
LLIFIDGN_00334	mRNA	375				
LLIFIDGN_00334	CDS	375				hypothetical protein
LLIFIDGN_00335	gene	294				
LLIFIDGN_00335	mRNA	294				
LLIFIDGN_00335	CDS	294				hypothetical protein
LLIFIDGN_00336	gene	534				
LLIFIDGN_00336	mRNA	534				
LLIFIDGN_00336	CDS	534				hypothetical protein
LLIFIDGN_00337	gene	180				
LLIFIDGN_00337	mRNA	180				
LLIFIDGN_00337	CDS	180				hypothetical protein
LLIFIDGN_00338	gene	306				
LLIFIDGN_00338	mRNA	306				
LLIFIDGN_00338	CDS	306				hypothetical protein
LLIFIDGN_00339	gene	1170				
LLIFIDGN_00339	mRNA	1170				
LLIFIDGN_00339	CDS	1170			COG3039	IS5 family transposase ISPye20
LLIFIDGN_00340	gene	990				
LLIFIDGN_00340	mRNA	990				
LLIFIDGN_00340	CDS	990			COG3039	IS5 family transposase ISPsp6
LLIFIDGN_00341	gene	507	ubiG			
LLIFIDGN_00341	mRNA	507	ubiG			
LLIFIDGN_00341	CDS	507	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
LLIFIDGN_00342	gene	672	mupP			
LLIFIDGN_00342	mRNA	672	mupP			
LLIFIDGN_00342	CDS	672	mupP	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
LLIFIDGN_00343	gene	909				
LLIFIDGN_00343	mRNA	909				
LLIFIDGN_00343	CDS	909				hypothetical protein
LLIFIDGN_00344	gene	309				
LLIFIDGN_00344	mRNA	309				
LLIFIDGN_00344	CDS	309				hypothetical protein
LLIFIDGN_00345	gene	969				
LLIFIDGN_00345	mRNA	969				
LLIFIDGN_00345	CDS	969				hypothetical protein
LLIFIDGN_00346	gene	600	secD			
LLIFIDGN_00346	mRNA	600	secD			
LLIFIDGN_00346	CDS	600	secD		COG0342	Protein translocase subunit SecD
LLIFIDGN_00347	gene	489				
LLIFIDGN_00347	mRNA	489				
LLIFIDGN_00347	CDS	489				hypothetical protein
LLIFIDGN_00348	gene	225				
LLIFIDGN_00348	mRNA	225				
LLIFIDGN_00348	CDS	225				hypothetical protein
LLIFIDGN_00349	gene	1335				
LLIFIDGN_00349	mRNA	1335				
LLIFIDGN_00349	CDS	1335				Tn3 family transposase IS1071
LLIFIDGN_00350	gene	1029				
LLIFIDGN_00350	mRNA	1029				
LLIFIDGN_00350	CDS	1029				hypothetical protein
LLIFIDGN_00351	gene	282				
LLIFIDGN_00351	mRNA	282				
LLIFIDGN_00351	CDS	282				hypothetical protein
LLIFIDGN_00352	gene	1257				
LLIFIDGN_00352	mRNA	1257				
LLIFIDGN_00352	CDS	1257				hypothetical protein
LLIFIDGN_00353	gene	456	ubiD			
