locus_tag	ftype	length_bp	gene	EC_number	COG	product
BDMCONLN_00421	CDS	1653	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
BDMCONLN_00422	gene	177				
BDMCONLN_00422	mRNA	177				
BDMCONLN_00422	CDS	177				hypothetical protein
BDMCONLN_00423	gene	249				
BDMCONLN_00423	mRNA	249				
BDMCONLN_00423	CDS	249				hypothetical protein
BDMCONLN_00424	gene	582	engB			
BDMCONLN_00424	mRNA	582	engB			
BDMCONLN_00424	CDS	582	engB			putative GTP-binding protein EngB
BDMCONLN_00425	gene	1293	serS			
BDMCONLN_00425	mRNA	1293	serS			
BDMCONLN_00425	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
BDMCONLN_00426	gene	276				
BDMCONLN_00426	mRNA	276				
BDMCONLN_00426	CDS	276				hypothetical protein
BDMCONLN_00427	gene	261				
BDMCONLN_00427	mRNA	261				
BDMCONLN_00427	CDS	261				hypothetical protein
BDMCONLN_00428	gene	1833	glmS			
BDMCONLN_00428	mRNA	1833	glmS			
BDMCONLN_00428	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
BDMCONLN_00429	gene	1794	uvrC			
BDMCONLN_00429	mRNA	1794	uvrC			
BDMCONLN_00429	CDS	1794	uvrC		COG0322	UvrABC system protein C
BDMCONLN_00430	gene	210				
BDMCONLN_00430	mRNA	210				
BDMCONLN_00430	CDS	210				hypothetical protein
BDMCONLN_00431	gene	864	rlmL			
BDMCONLN_00431	mRNA	864	rlmL			
BDMCONLN_00431	CDS	864	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
BDMCONLN_00432	gene	687	rluC_1			
BDMCONLN_00432	mRNA	687	rluC_1			
BDMCONLN_00432	CDS	687	rluC_1	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
BDMCONLN_00433	gene	621	agrB			
BDMCONLN_00433	mRNA	621	agrB			
BDMCONLN_00433	CDS	621	agrB	3.4.-.-		Accessory gene regulator protein B
BDMCONLN_00434	gene	120				
BDMCONLN_00434	mRNA	120				
BDMCONLN_00434	CDS	120				hypothetical protein
BDMCONLN_00435	gene	1356				
BDMCONLN_00435	mRNA	1356				
BDMCONLN_00435	CDS	1356				hypothetical protein
BDMCONLN_00436	gene	747				
BDMCONLN_00436	mRNA	747				
BDMCONLN_00436	CDS	747				hypothetical protein
BDMCONLN_00437	gene	723	pdaA			
BDMCONLN_00437	mRNA	723	pdaA			
BDMCONLN_00437	CDS	723	pdaA	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaA
BDMCONLN_00438	gene	303				
BDMCONLN_00438	mRNA	303				
BDMCONLN_00438	CDS	303				hypothetical protein
BDMCONLN_00439	gene	1182				
BDMCONLN_00439	mRNA	1182				
BDMCONLN_00439	CDS	1182				hypothetical protein
BDMCONLN_00440	gene	1245				
BDMCONLN_00440	mRNA	1245				
BDMCONLN_00440	CDS	1245				hypothetical protein
BDMCONLN_00441	gene	498	ybeY			
BDMCONLN_00441	mRNA	498	ybeY			
BDMCONLN_00441	CDS	498	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
BDMCONLN_00442	gene	738				
BDMCONLN_00442	mRNA	738				
BDMCONLN_00442	CDS	738				hypothetical protein
BDMCONLN_00443	gene	1086	yerB			
BDMCONLN_00443	mRNA	1086	yerB			
BDMCONLN_00443	CDS	1086	yerB			Putative lipoprotein YerB
BDMCONLN_00444	gene	477	hndA			
BDMCONLN_00444	mRNA	477	hndA			
BDMCONLN_00444	CDS	477	hndA	1.12.1.3	COG1905	NADP-reducing hydrogenase subunit HndA
BDMCONLN_00445	gene	1857	rsxB			
BDMCONLN_00445	mRNA	1857	rsxB			
BDMCONLN_00445	CDS	1857	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
BDMCONLN_00446	gene	567				
BDMCONLN_00446	mRNA	567				
BDMCONLN_00446	CDS	567				hypothetical protein
BDMCONLN_00447	gene	1782	hndD			
BDMCONLN_00447	mRNA	1782	hndD			
BDMCONLN_00447	CDS	1782	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
BDMCONLN_00448	gene	906	era			
BDMCONLN_00448	mRNA	906	era			
BDMCONLN_00448	CDS	906	era		COG1159	GTPase Era
BDMCONLN_00449	gene	189				
BDMCONLN_00449	mRNA	189				
BDMCONLN_00449	CDS	189				hypothetical protein
BDMCONLN_00450	gene	726	recO			
BDMCONLN_00450	mRNA	726	recO			
BDMCONLN_00450	CDS	726	recO		COG1381	DNA repair protein RecO
BDMCONLN_00451	gene	1395				
BDMCONLN_00451	mRNA	1395				
BDMCONLN_00451	CDS	1395				hypothetical protein
BDMCONLN_00452	gene	876	lipR			
BDMCONLN_00452	mRNA	876	lipR			
BDMCONLN_00452	CDS	876	lipR	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
BDMCONLN_00453	gene	1236				
BDMCONLN_00453	mRNA	1236				
BDMCONLN_00453	CDS	1236				hypothetical protein
BDMCONLN_00454	gene	1620				
BDMCONLN_00454	mRNA	1620				
BDMCONLN_00454	CDS	1620				hypothetical protein
BDMCONLN_00455	gene	102				
BDMCONLN_00455	mRNA	102				
BDMCONLN_00455	CDS	102				hypothetical protein
BDMCONLN_00456	gene	270				
BDMCONLN_00456	mRNA	270				
BDMCONLN_00456	CDS	270				hypothetical protein
BDMCONLN_00457	gene	558	pth			
BDMCONLN_00457	mRNA	558	pth			
BDMCONLN_00457	CDS	558	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
BDMCONLN_00458	gene	1206	rng			
BDMCONLN_00458	mRNA	1206	rng			
BDMCONLN_00458	CDS	1206	rng	3.1.26.-	COG1530	Ribonuclease G
BDMCONLN_00459	gene	285				
BDMCONLN_00459	mRNA	285				
BDMCONLN_00459	CDS	285				hypothetical protein
BDMCONLN_00460	gene	318				
BDMCONLN_00460	mRNA	318				
BDMCONLN_00460	CDS	318				hypothetical protein
BDMCONLN_00461	gene	870	dagK			
BDMCONLN_00461	mRNA	870	dagK			
BDMCONLN_00461	CDS	870	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
BDMCONLN_00462	gene	657	trmB			
BDMCONLN_00462	mRNA	657	trmB			
BDMCONLN_00462	CDS	657	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
BDMCONLN_00463	gene	1116				
BDMCONLN_00463	mRNA	1116				
BDMCONLN_00463	CDS	1116				hypothetical protein
BDMCONLN_00464	gene	624				
BDMCONLN_00464	mRNA	624				
BDMCONLN_00464	CDS	624				hypothetical protein
BDMCONLN_00465	gene	819	soj_1			
BDMCONLN_00465	mRNA	819	soj_1			
BDMCONLN_00465	CDS	819	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
BDMCONLN_00466	gene	951	noc			
BDMCONLN_00466	mRNA	951	noc			
BDMCONLN_00466	CDS	951	noc			Nucleoid occlusion protein
BDMCONLN_00467	gene	663				
BDMCONLN_00467	mRNA	663				
BDMCONLN_00467	CDS	663				hypothetical protein
BDMCONLN_00468	gene	3927				
BDMCONLN_00468	mRNA	3927				
BDMCONLN_00468	CDS	3927				hypothetical protein
BDMCONLN_00469	gene	288				
BDMCONLN_00469	mRNA	288				
BDMCONLN_00469	CDS	288				hypothetical protein
BDMCONLN_00470	gene	1779				
BDMCONLN_00470	mRNA	1779				
BDMCONLN_00470	CDS	1779				hypothetical protein
BDMCONLN_00471	gene	228				
BDMCONLN_00471	mRNA	228				
BDMCONLN_00471	CDS	228				hypothetical protein
BDMCONLN_00472	gene	6885				
BDMCONLN_00472	mRNA	6885				
BDMCONLN_00472	CDS	6885				hypothetical protein
BDMCONLN_00473	gene	144				
BDMCONLN_00473	mRNA	144				
BDMCONLN_00473	CDS	144				hypothetical protein
BDMCONLN_00474	gene	828				
BDMCONLN_00474	mRNA	828				
BDMCONLN_00474	CDS	828				hypothetical protein
BDMCONLN_00475	gene	684				
BDMCONLN_00475	mRNA	684				
BDMCONLN_00475	CDS	684				hypothetical protein
BDMCONLN_00476	gene	141				
BDMCONLN_00476	mRNA	141				
BDMCONLN_00476	CDS	141				hypothetical protein
BDMCONLN_00477	gene	327	polC_1			
BDMCONLN_00477	mRNA	327	polC_1			
BDMCONLN_00477	CDS	327	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
BDMCONLN_00478	gene	306				
BDMCONLN_00478	mRNA	306				
BDMCONLN_00478	CDS	306				hypothetical protein
BDMCONLN_00479	gene	333				
BDMCONLN_00479	mRNA	333				
BDMCONLN_00479	CDS	333				hypothetical protein
BDMCONLN_00480	gene	345				
BDMCONLN_00480	mRNA	345				
BDMCONLN_00480	CDS	345				hypothetical protein
BDMCONLN_00481	gene	987				
BDMCONLN_00481	mRNA	987				
BDMCONLN_00481	CDS	987				hypothetical protein
BDMCONLN_00482	gene	312				
BDMCONLN_00482	mRNA	312				
BDMCONLN_00482	CDS	312				hypothetical protein
BDMCONLN_00483	gene	1389				
BDMCONLN_00483	mRNA	1389				
BDMCONLN_00483	CDS	1389				hypothetical protein
BDMCONLN_00484	gene	765				
BDMCONLN_00484	mRNA	765				
BDMCONLN_00484	CDS	765				hypothetical protein
BDMCONLN_00485	gene	216				
BDMCONLN_00485	mRNA	216				
BDMCONLN_00485	CDS	216				hypothetical protein
BDMCONLN_00486	gene	1830				
BDMCONLN_00486	mRNA	1830				
BDMCONLN_00486	CDS	1830				hypothetical protein
BDMCONLN_00487	gene	339				
BDMCONLN_00487	mRNA	339				
BDMCONLN_00487	CDS	339				hypothetical protein
BDMCONLN_00488	gene	738	yhdJ			
BDMCONLN_00488	mRNA	738	yhdJ			
BDMCONLN_00488	CDS	738	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
BDMCONLN_00489	gene	828				
BDMCONLN_00489	mRNA	828				
BDMCONLN_00489	CDS	828				hypothetical protein
BDMCONLN_00490	gene	411				
BDMCONLN_00490	mRNA	411				
BDMCONLN_00490	CDS	411				hypothetical protein
BDMCONLN_00491	gene	273				
BDMCONLN_00491	mRNA	273				
BDMCONLN_00491	CDS	273				hypothetical protein
BDMCONLN_00492	gene	780				
BDMCONLN_00492	mRNA	780				
BDMCONLN_00492	CDS	780				hypothetical protein
BDMCONLN_00493	gene	429				
BDMCONLN_00493	mRNA	429				
BDMCONLN_00493	CDS	429				hypothetical protein
BDMCONLN_00494	gene	2340				
BDMCONLN_00494	mRNA	2340				
BDMCONLN_00494	CDS	2340				hypothetical protein
BDMCONLN_00495	gene	798				
BDMCONLN_00495	mRNA	798				
BDMCONLN_00495	CDS	798				hypothetical protein
BDMCONLN_00496	gene	1179				
BDMCONLN_00496	mRNA	1179				
BDMCONLN_00496	CDS	1179				hypothetical protein
BDMCONLN_00497	gene	636				
BDMCONLN_00497	mRNA	636				
BDMCONLN_00497	CDS	636				hypothetical protein
BDMCONLN_00498	gene	177				
BDMCONLN_00498	mRNA	177				
BDMCONLN_00498	CDS	177				hypothetical protein
BDMCONLN_00499	gene	327	yjbR_1			
BDMCONLN_00499	mRNA	327	yjbR_1			
BDMCONLN_00499	CDS	327	yjbR_1		COG2315	putative protein YjbR
BDMCONLN_00500	gene	744				
BDMCONLN_00500	mRNA	744				
BDMCONLN_00500	CDS	744				hypothetical protein
BDMCONLN_00501	gene	1095				
BDMCONLN_00501	mRNA	1095				
BDMCONLN_00501	CDS	1095				hypothetical protein
BDMCONLN_00502	gene	1110	metK			
BDMCONLN_00502	mRNA	1110	metK			
BDMCONLN_00502	CDS	1110	metK	2.5.1.6		S-adenosylmethionine synthase
BDMCONLN_00503	gene	1179	ackA_1			
BDMCONLN_00503	mRNA	1179	ackA_1			
BDMCONLN_00503	CDS	1179	ackA_1	2.7.2.1	COG0282	Acetate kinase
BDMCONLN_00504	gene	726	yebC			
BDMCONLN_00504	mRNA	726	yebC			
BDMCONLN_00504	CDS	726	yebC		COG0217	putative transcriptional regulatory protein YebC
BDMCONLN_00505	gene	894				
BDMCONLN_00505	mRNA	894				
BDMCONLN_00505	CDS	894				hypothetical protein
BDMCONLN_00506	gene	510	spoIIIAB			
BDMCONLN_00506	mRNA	510	spoIIIAB			
BDMCONLN_00506	CDS	510	spoIIIAB			Stage III sporulation protein AB
BDMCONLN_00507	gene	195				
BDMCONLN_00507	mRNA	195				
BDMCONLN_00507	CDS	195				hypothetical protein
BDMCONLN_00508	gene	369				
BDMCONLN_00508	mRNA	369				
BDMCONLN_00508	CDS	369				hypothetical protein
BDMCONLN_00509	gene	1152	spoIIIAE			
BDMCONLN_00509	mRNA	1152	spoIIIAE			
BDMCONLN_00509	CDS	1152	spoIIIAE			Stage III sporulation protein AE
BDMCONLN_00510	gene	588				
BDMCONLN_00510	mRNA	588				
BDMCONLN_00510	CDS	588				hypothetical protein
BDMCONLN_00511	gene	603				
BDMCONLN_00511	mRNA	603				
BDMCONLN_00511	CDS	603				hypothetical protein
BDMCONLN_00512	gene	657				
BDMCONLN_00512	mRNA	657				
BDMCONLN_00512	CDS	657				hypothetical protein
BDMCONLN_00513	gene	615				
BDMCONLN_00513	mRNA	615				
BDMCONLN_00513	CDS	615				hypothetical protein
BDMCONLN_00514	gene	1143	pfkA2			
BDMCONLN_00514	mRNA	1143	pfkA2			
BDMCONLN_00514	CDS	1143	pfkA2	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 2
BDMCONLN_00515	gene	1710	argS			
BDMCONLN_00515	mRNA	1710	argS			
BDMCONLN_00515	CDS	1710	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
BDMCONLN_00516	gene	1365	glmM			
BDMCONLN_00516	mRNA	1365	glmM			
BDMCONLN_00516	CDS	1365	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
BDMCONLN_00517	gene	339				
BDMCONLN_00517	mRNA	339				
BDMCONLN_00517	CDS	339				hypothetical protein
BDMCONLN_00518	gene	1566	metG			
BDMCONLN_00518	mRNA	1566	metG			
BDMCONLN_00518	CDS	1566	metG	6.1.1.10		Methionine--tRNA ligase
BDMCONLN_00519	gene	492				
BDMCONLN_00519	mRNA	492				
BDMCONLN_00519	CDS	492				hypothetical protein
BDMCONLN_00520	gene	642				
BDMCONLN_00520	mRNA	642				
BDMCONLN_00520	CDS	642				hypothetical protein
BDMCONLN_00521	gene	1680				
BDMCONLN_00521	mRNA	1680				
BDMCONLN_00521	CDS	1680		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
BDMCONLN_00522	gene	510				
BDMCONLN_00522	mRNA	510				
BDMCONLN_00522	CDS	510				hypothetical protein
BDMCONLN_00523	gene	1602				
BDMCONLN_00523	mRNA	1602				
BDMCONLN_00523	CDS	1602				hypothetical protein
BDMCONLN_00524	gene	528				
BDMCONLN_00524	mRNA	528				
BDMCONLN_00524	CDS	528				hypothetical protein
BDMCONLN_00525	gene	1125				
BDMCONLN_00525	mRNA	1125				
BDMCONLN_00525	CDS	1125				hypothetical protein
BDMCONLN_00526	gene	1149				
BDMCONLN_00526	mRNA	1149				
BDMCONLN_00526	CDS	1149				TelA-like protein
BDMCONLN_00527	gene	1722				
BDMCONLN_00527	mRNA	1722				
BDMCONLN_00527	CDS	1722				hypothetical protein
BDMCONLN_00528	gene	366	ziaR			
BDMCONLN_00528	mRNA	366	ziaR			
BDMCONLN_00528	CDS	366	ziaR			Transcriptional repressor SmtB 
BDMCONLN_00529	gene	1827	cadA			
BDMCONLN_00529	mRNA	1827	cadA			
BDMCONLN_00529	CDS	1827	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
BDMCONLN_00530	gene	675				
BDMCONLN_00530	mRNA	675				
BDMCONLN_00530	CDS	675				hypothetical protein
BDMCONLN_00531	gene	1722				
BDMCONLN_00531	mRNA	1722				
BDMCONLN_00531	CDS	1722		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
BDMCONLN_00532	gene	645				
BDMCONLN_00532	mRNA	645				
BDMCONLN_00532	CDS	645				hypothetical protein
BDMCONLN_00533	gene	798	zupT_1			
BDMCONLN_00533	mRNA	798	zupT_1			
BDMCONLN_00533	CDS	798	zupT_1			Zinc transporter ZupT
BDMCONLN_00534	gene	438				
BDMCONLN_00534	mRNA	438				
BDMCONLN_00534	CDS	438				hypothetical protein
BDMCONLN_00535	gene	522				
BDMCONLN_00535	mRNA	522				
BDMCONLN_00535	CDS	522				hypothetical protein
BDMCONLN_00536	gene	654				
BDMCONLN_00536	mRNA	654				
BDMCONLN_00536	CDS	654				hypothetical protein
BDMCONLN_00537	gene	2091				
BDMCONLN_00537	mRNA	2091				
BDMCONLN_00537	CDS	2091				hypothetical protein
BDMCONLN_00538	gene	804				
BDMCONLN_00538	mRNA	804				
BDMCONLN_00538	CDS	804				hypothetical protein
BDMCONLN_00539	gene	1173				
BDMCONLN_00539	mRNA	1173				
BDMCONLN_00539	CDS	1173				hypothetical protein
BDMCONLN_00540	gene	840				
BDMCONLN_00540	mRNA	840				
BDMCONLN_00540	CDS	840				hypothetical protein
BDMCONLN_00541	gene	702				
BDMCONLN_00541	mRNA	702				
BDMCONLN_00541	CDS	702				hypothetical protein
BDMCONLN_00542	gene	933				
BDMCONLN_00542	mRNA	933				
BDMCONLN_00542	CDS	933				hypothetical protein
BDMCONLN_00543	gene	405				
BDMCONLN_00543	mRNA	405				
BDMCONLN_00543	CDS	405				hypothetical protein
BDMCONLN_00544	gene	738	truA			
BDMCONLN_00544	mRNA	738	truA			
BDMCONLN_00544	CDS	738	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
BDMCONLN_00545	gene	912	cdaA			
BDMCONLN_00545	mRNA	912	cdaA			
BDMCONLN_00545	CDS	912	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
BDMCONLN_00546	gene	132				
BDMCONLN_00546	mRNA	132				
BDMCONLN_00546	CDS	132				hypothetical protein
BDMCONLN_00547	gene	1230	glyA			
BDMCONLN_00547	mRNA	1230	glyA			
BDMCONLN_00547	CDS	1230	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
BDMCONLN_00548	gene	831				
BDMCONLN_00548	mRNA	831				
BDMCONLN_00548	CDS	831				hypothetical protein
BDMCONLN_00549	gene	1080	disA			
BDMCONLN_00549	mRNA	1080	disA			
BDMCONLN_00549	CDS	1080	disA	2.7.7.85	COG1623	DNA integrity scanning protein DisA
BDMCONLN_00550	gene	1131	radA			
BDMCONLN_00550	mRNA	1131	radA			
BDMCONLN_00550	CDS	1131	radA	3.6.4.-	COG1066	DNA repair protein RadA
BDMCONLN_00551	gene	1938				
BDMCONLN_00551	mRNA	1938				
BDMCONLN_00551	CDS	1938				hypothetical protein
BDMCONLN_00552	gene	1650				
BDMCONLN_00552	mRNA	1650				
BDMCONLN_00552	CDS	1650		3.1.-.-	COG1236	Ribonuclease
BDMCONLN_00553	gene	1545				
BDMCONLN_00553	mRNA	1545				
BDMCONLN_00553	CDS	1545				hypothetical protein
BDMCONLN_00554	gene	2358	spoIIIE			
BDMCONLN_00554	mRNA	2358	spoIIIE			
BDMCONLN_00554	CDS	2358	spoIIIE		COG1674	DNA translocase SpoIIIE
BDMCONLN_00555	gene	438				
BDMCONLN_00555	mRNA	438				
BDMCONLN_00555	CDS	438				hypothetical protein
BDMCONLN_00556	gene	567	rsmD			
BDMCONLN_00556	mRNA	567	rsmD			
BDMCONLN_00556	CDS	567	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
BDMCONLN_00557	gene	450	divIVA			
BDMCONLN_00557	mRNA	450	divIVA			
BDMCONLN_00557	CDS	450	divIVA		COG3599	Septum site-determining protein DivIVA
BDMCONLN_00558	gene	474	sepF			
BDMCONLN_00558	mRNA	474	sepF			
BDMCONLN_00558	CDS	474	sepF			Cell division protein SepF
BDMCONLN_00559	gene	1284				
BDMCONLN_00559	mRNA	1284				
BDMCONLN_00559	CDS	1284				hypothetical protein
BDMCONLN_00560	gene	963	miaA			
BDMCONLN_00560	mRNA	963	miaA			
BDMCONLN_00560	CDS	963	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
BDMCONLN_00561	gene	429				
BDMCONLN_00561	mRNA	429				
BDMCONLN_00561	CDS	429				hypothetical protein
BDMCONLN_00562	gene	2106	mutL			
BDMCONLN_00562	mRNA	2106	mutL			
BDMCONLN_00562	CDS	2106	mutL			DNA mismatch repair protein MutL
BDMCONLN_00563	gene	255				
BDMCONLN_00563	mRNA	255				
BDMCONLN_00563	CDS	255				hypothetical protein
BDMCONLN_00564	gene	723				
BDMCONLN_00564	mRNA	723				
BDMCONLN_00564	CDS	723				hypothetical protein
BDMCONLN_00565	gene	897				
BDMCONLN_00565	mRNA	897				
BDMCONLN_00565	CDS	897				hypothetical protein
BDMCONLN_00566	gene	1065	prfA			
BDMCONLN_00566	mRNA	1065	prfA			
BDMCONLN_00566	CDS	1065	prfA		COG0216	Peptide chain release factor 1
BDMCONLN_00567	gene	744	zupT_2			
BDMCONLN_00567	mRNA	744	zupT_2			
BDMCONLN_00567	CDS	744	zupT_2		COG0428	Zinc transporter ZupT
BDMCONLN_00568	gene	2283	pcrA			
BDMCONLN_00568	mRNA	2283	pcrA			
BDMCONLN_00568	CDS	2283	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
BDMCONLN_00569	gene	189				
BDMCONLN_00569	mRNA	189				
BDMCONLN_00569	CDS	189				hypothetical protein
BDMCONLN_00570	gene	246				
BDMCONLN_00570	mRNA	246				
BDMCONLN_00570	CDS	246				hypothetical protein
BDMCONLN_00571	gene	987				
BDMCONLN_00571	mRNA	987				
BDMCONLN_00571	CDS	987				hypothetical protein
BDMCONLN_00572	gene	630	mecB			
BDMCONLN_00572	mRNA	630	mecB			
BDMCONLN_00572	CDS	630	mecB		COG4862	Adapter protein MecA 2
BDMCONLN_00573	gene	258				
BDMCONLN_00573	mRNA	258				
BDMCONLN_00573	CDS	258				hypothetical protein
BDMCONLN_00574	gene	288				
BDMCONLN_00574	mRNA	288				
BDMCONLN_00574	CDS	288				hypothetical protein
BDMCONLN_00575	gene	345				
BDMCONLN_00575	mRNA	345				
BDMCONLN_00575	CDS	345				hypothetical protein
BDMCONLN_00576	gene	1029	mreB			
BDMCONLN_00576	mRNA	1029	mreB			
BDMCONLN_00576	CDS	1029	mreB		COG1077	Cell shape-determining protein MreB
BDMCONLN_00577	gene	819	mreC			
BDMCONLN_00577	mRNA	819	mreC			
BDMCONLN_00577	CDS	819	mreC		COG1792	Cell shape-determining protein MreC
BDMCONLN_00578	gene	534				
BDMCONLN_00578	mRNA	534				
BDMCONLN_00578	CDS	534				hypothetical protein
BDMCONLN_00579	gene	2088	mrdA			
BDMCONLN_00579	mRNA	2088	mrdA			
BDMCONLN_00579	CDS	2088	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
BDMCONLN_00580	gene	396	minC			
BDMCONLN_00580	mRNA	396	minC			
BDMCONLN_00580	CDS	396	minC			septum site-determining protein MinC
BDMCONLN_00581	gene	387				
BDMCONLN_00581	mRNA	387				
BDMCONLN_00581	CDS	387				hypothetical protein
BDMCONLN_00582	gene	384				
BDMCONLN_00582	mRNA	384				
BDMCONLN_00582	CDS	384				hypothetical protein
BDMCONLN_00583	gene	156				
BDMCONLN_00583	mRNA	156				
BDMCONLN_00583	CDS	156				hypothetical protein
BDMCONLN_00584	gene	5004				
BDMCONLN_00584	mRNA	5004				
BDMCONLN_00584	CDS	5004				hypothetical protein
BDMCONLN_00585	gene	4761				
BDMCONLN_00585	mRNA	4761				
BDMCONLN_00585	CDS	4761				hypothetical protein
BDMCONLN_00586	gene	2448	spoIIE			
BDMCONLN_00586	mRNA	2448	spoIIE			
BDMCONLN_00586	CDS	2448	spoIIE	3.1.3.16	COG2208	Stage II sporulation protein E
BDMCONLN_00587	gene	1524				
BDMCONLN_00587	mRNA	1524				
BDMCONLN_00587	CDS	1524				hypothetical protein
BDMCONLN_00588	gene	1233				
BDMCONLN_00588	mRNA	1233				
BDMCONLN_00588	CDS	1233				hypothetical protein
BDMCONLN_00589	gene	375	acpS			
BDMCONLN_00589	mRNA	375	acpS			
BDMCONLN_00589	CDS	375	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
BDMCONLN_00590	gene	216				
BDMCONLN_00590	mRNA	216				
BDMCONLN_00590	CDS	216				hypothetical protein
BDMCONLN_00591	gene	2184				
BDMCONLN_00591	mRNA	2184				
BDMCONLN_00591	CDS	2184				hypothetical protein
BDMCONLN_00592	gene	204				
BDMCONLN_00592	mRNA	204				
BDMCONLN_00592	CDS	204				hypothetical protein
BDMCONLN_00593	gene	156				
BDMCONLN_00593	mRNA	156				
BDMCONLN_00593	CDS	156				hypothetical protein
BDMCONLN_00594	gene	258				
BDMCONLN_00594	mRNA	258				
BDMCONLN_00594	CDS	258				hypothetical protein
BDMCONLN_00595	gene	231				
BDMCONLN_00595	mRNA	231				
BDMCONLN_00595	CDS	231				hypothetical protein
BDMCONLN_00596	gene	183				
BDMCONLN_00596	mRNA	183				
BDMCONLN_00596	CDS	183				hypothetical protein
BDMCONLN_00597	gene	456				
BDMCONLN_00597	mRNA	456				
BDMCONLN_00597	CDS	456				hypothetical protein
BDMCONLN_00598	gene	222				
BDMCONLN_00598	mRNA	222				
BDMCONLN_00598	CDS	222				hypothetical protein
BDMCONLN_00599	gene	735				
BDMCONLN_00599	mRNA	735				
BDMCONLN_00599	CDS	735				hypothetical protein
BDMCONLN_00600	gene	1191	moaA_1			
BDMCONLN_00600	mRNA	1191	moaA_1			
BDMCONLN_00600	CDS	1191	moaA_1			GTP 3',8-cyclase
BDMCONLN_00601	gene	879	gltC			
BDMCONLN_00601	mRNA	879	gltC			
BDMCONLN_00601	CDS	879	gltC			HTH-type transcriptional regulator GltC
BDMCONLN_00602	gene	591				
BDMCONLN_00602	mRNA	591				
BDMCONLN_00602	CDS	591				hypothetical protein
BDMCONLN_00603	gene	303				
BDMCONLN_00603	mRNA	303				
BDMCONLN_00603	CDS	303				hypothetical protein
BDMCONLN_00604	gene	1431				
BDMCONLN_00604	mRNA	1431				
BDMCONLN_00604	CDS	1431				hypothetical protein
BDMCONLN_00605	gene	1443				
BDMCONLN_00605	mRNA	1443				
BDMCONLN_00605	CDS	1443				hypothetical protein
BDMCONLN_00606	gene	429				
BDMCONLN_00606	mRNA	429				
BDMCONLN_00606	CDS	429				hypothetical protein
BDMCONLN_00607	gene	678				
BDMCONLN_00607	mRNA	678				
BDMCONLN_00607	CDS	678				hypothetical protein
BDMCONLN_00608	gene	2460				
BDMCONLN_00608	mRNA	2460				
BDMCONLN_00608	CDS	2460				hypothetical protein
BDMCONLN_00609	gene	2133				
BDMCONLN_00609	mRNA	2133				
BDMCONLN_00609	CDS	2133				hypothetical protein
BDMCONLN_00610	gene	429				
BDMCONLN_00610	mRNA	429				
BDMCONLN_00610	CDS	429				hypothetical protein
BDMCONLN_00611	gene	399				
BDMCONLN_00611	mRNA	399				
BDMCONLN_00611	CDS	399				hypothetical protein
BDMCONLN_00612	gene	1083				
BDMCONLN_00612	mRNA	1083				
BDMCONLN_00612	CDS	1083				hypothetical protein
BDMCONLN_00613	gene	516				
BDMCONLN_00613	mRNA	516				
BDMCONLN_00613	CDS	516				hypothetical protein
BDMCONLN_00614	gene	648				
BDMCONLN_00614	mRNA	648				
BDMCONLN_00614	CDS	648				hypothetical protein
BDMCONLN_00615	gene	414				
BDMCONLN_00615	mRNA	414				
BDMCONLN_00615	CDS	414				Single-stranded DNA-binding protein
BDMCONLN_00616	gene	285				
BDMCONLN_00616	mRNA	285				
BDMCONLN_00616	CDS	285				hypothetical protein
